trainingdata,generation,weight,feature
jrndn,783,0.021495,2
jrndn,783,-0.488746,3
jrndn,783,-0.014201,4
jrndn,783,0.157572,5
jrndn,783,0.340449,6
jrndn,783,0.280899,7
jrndn,783,-0.346806,8
jrndn,783,-0.109759,9
jrndn,783,0.145767,10
jrndn,783,0.071816,11
jrndn,783,0.054277,12
jrndn,783,0.337845,13
jrndn,784,0.514506,1
jrndn,784,0.021496,2
jrndn,784,-0.488749,3
jrndn,784,-0.014206,4
jrndn,784,0.157573,5
jrndn,784,0.340447,6
jrndn,784,0.280886,7
jrndn,784,-0.346802,8
jrndn,784,-0.109740,9
jrndn,784,0.145770,10
jrndn,784,0.071813,11
jrndn,784,0.054287,12
jrndn,784,0.337848,13
jrndn,785,0.514509,1
jrndn,785,0.021499,2
jrndn,785,-0.488745,3
jrndn,785,-0.014205,4
jrndn,785,0.157577,5
jrndn,785,0.340447,6
jrndn,785,0.280876,7
jrndn,785,-0.346806,8
jrndn,785,-0.109740,9
jrndn,785,0.145767,10
jrndn,785,0.071813,11
jrndn,785,0.054290,12
jrndn,785,0.337852,13
jrndn,786,0.514510,1
jrndn,786,0.021492,2
jrndn,786,-0.488744,3
jrndn,786,-0.014216,4
jrndn,786,0.157599,5
jrndn,786,0.340455,6
jrndn,786,0.280842,7
jrndn,786,-0.346804,8
jrndn,786,-0.109737,9
jrndn,786,0.145783,10
jrndn,786,0.071817,11
jrndn,786,0.054310,12
jrndn,786,0.337854,13
jrndn,787,0.514522,1
jrndn,787,0.021485,2
jrndn,787,-0.488738,3
jrndn,787,-0.014229,4
jrndn,787,0.157605,5
jrndn,787,0.340455,6
jrndn,787,0.280812,7
jrndn,787,-0.346805,8
jrndn,787,-0.109731,9
jrndn,787,0.145789,10
jrndn,787,0.071818,11
jrndn,787,0.054325,12
jrndn,787,0.337863,13
jrndn,788,0.514521,1
jrndn,788,0.021485,2
jrndn,788,-0.488726,3
jrndn,788,-0.014241,4
jrndn,788,0.157607,5
jrndn,788,0.340459,6
jrndn,788,0.280810,7
jrndn,788,-0.346806,8
jrndn,788,-0.109744,9
jrndn,788,0.145796,10
jrndn,788,0.071819,11
jrndn,788,0.054315,12
jrndn,788,0.337871,13
jrndn,789,0.514515,1
jrndn,789,0.021496,2
jrndn,789,-0.488736,3
jrndn,789,-0.014220,4
jrndn,789,0.157607,5
jrndn,789,0.340448,6
jrndn,789,0.280850,7
jrndn,789,-0.346793,8
jrndn,789,-0.109731,9
jrndn,789,0.145778,10
jrndn,789,0.071813,11
jrndn,789,0.054330,12
jrndn,789,0.337867,13
jrndn,790,0.514520,1
jrndn,790,0.021490,2
jrndn,790,-0.488729,3
jrndn,790,-0.014228,4
jrndn,790,0.157600,5
jrndn,790,0.340449,6
jrndn,790,0.280849,7
jrndn,790,-0.346790,8
jrndn,790,-0.109739,9
jrndn,790,0.145782,10
jrndn,790,0.071813,11
jrndn,790,0.054321,12
jrndn,790,0.337874,13
jrndn,791,0.514521,1
jrndn,791,0.021483,2
jrndn,791,-0.488720,3
jrndn,791,-0.014234,4
jrndn,791,0.157606,5
jrndn,791,0.340452,6
jrndn,791,0.280855,7
jrndn,791,-0.346781,8
jrndn,791,-0.109741,9
jrndn,791,0.145777,10
jrndn,791,0.071811,11
jrndn,791,0.054323,12
jrndn,791,0.337885,13
jrndn,792,0.514522,1
jrndn,792,0.021497,2
jrndn,792,-0.488718,3
jrndn,792,-0.014234,4
jrndn,792,0.157599,5
jrndn,792,0.340450,6
jrndn,792,0.280858,7
jrndn,792,-0.346795,8
jrndn,792,-0.109737,9
jrndn,792,0.145765,10
jrndn,792,0.071810,11
jrndn,792,0.054316,12
jrndn,792,0.337882,13
jrndn,793,0.514521,1
jrndn,793,0.021494,2
jrndn,793,-0.488723,3
jrndn,793,-0.014224,4
jrndn,793,0.157590,5
jrndn,793,0.340440,6
jrndn,793,0.280873,7
jrndn,793,-0.346797,8
jrndn,793,-0.109726,9
jrndn,793,0.145760,10
jrndn,793,0.071807,11
jrndn,793,0.054319,12
jrndn,793,0.337882,13
jrndn,794,0.514522,1
jrndn,794,0.021500,2
jrndn,794,-0.488729,3
jrndn,794,-0.014222,4
jrndn,794,0.157590,5
jrndn,794,0.340434,6
jrndn,794,0.280874,7
jrndn,794,-0.346798,8
jrndn,794,-0.109715,9
jrndn,794,0.145755,10
jrndn,794,0.071807,11
jrndn,794,0.054335,12
jrndn,794,0.337878,13
jrndn,795,0.514523,1
jrndn,795,0.021492,2
jrndn,795,-0.488726,3
jrndn,795,-0.014241,4
jrndn,795,0.157615,5
jrndn,795,0.340451,6
jrndn,795,0.280819,7
jrndn,795,-0.346799,8
jrndn,795,-0.109721,9
jrndn,795,0.145784,10
jrndn,795,0.071819,11
jrndn,795,0.054347,12
jrndn,795,0.337879,13
jrndn,796,0.514520,1
jrndn,796,0.021498,2
jrndn,796,-0.488716,3
jrndn,796,-0.014244,4
jrndn,796,0.157602,5
jrndn,796,0.340453,6
jrndn,796,0.280834,7
jrndn,796,-0.346813,8
jrndn,796,-0.109737,9
jrndn,796,0.145772,10
jrndn,796,0.071821,11
jrndn,796,0.054325,12
jrndn,796,0.337878,13
jrndn,797,0.514521,1
jrndn,797,0.021493,2
jrndn,797,-0.488712,3
jrndn,797,-0.014251,4
jrndn,797,0.157596,5
jrndn,797,0.340455,6
jrndn,797,0.280836,7
jrndn,797,-0.346814,8
jrndn,797,-0.109745,9
jrndn,797,0.145771,10
jrndn,797,0.071821,11
jrndn,797,0.054315,12
jrndn,797,0.337880,13
jrndn,798,0.514513,1
jrndn,798,0.021495,2
jrndn,798,-0.488716,3
jrndn,798,-0.014243,4
jrndn,798,0.157595,5
jrndn,798,0.340456,6
jrndn,798,0.280842,7
jrndn,798,-0.346822,8
jrndn,798,-0.109753,9
jrndn,798,0.145768,10
jrndn,798,0.071819,11
jrndn,798,0.054303,12
jrndn,798,0.337874,13
jrndn,799,0.514513,1
jrndn,799,0.021492,2
jrndn,799,-0.488721,3
jrndn,799,-0.014241,4
jrndn,799,0.157605,5
jrndn,799,0.340449,6
jrndn,799,0.280828,7
jrndn,799,-0.346826,8
jrndn,799,-0.109724,9
jrndn,799,0.145777,10
jrndn,799,0.071821,11
jrndn,799,0.054323,12
jrndn,799,0.337877,13
jrndn,800,0.514512,1
jrndn,800,0.021483,2
jrndn,800,-0.488717,3
jrndn,800,-0.014248,4
jrndn,800,0.157608,5
jrndn,800,0.340457,6
jrndn,800,0.280823,7
jrndn,800,-0.346821,8
jrndn,800,-0.109733,9
jrndn,800,0.145787,10
jrndn,800,0.071824,11
jrndn,800,0.054319,12
jrndn,800,0.337878,13
jrndn,801,0.514514,1
jrndn,801,0.021471,2
jrndn,801,-0.488707,3
jrndn,801,-0.014270,4
jrndn,801,0.157617,5
jrndn,801,0.340470,6
jrndn,801,0.280781,7
jrndn,801,-0.346833,8
jrndn,801,-0.109739,9
jrndn,801,0.145804,10
jrndn,801,0.071830,11
jrndn,801,0.054309,12
jrndn,801,0.337885,13
jrndn,802,0.514517,1
jrndn,802,0.021470,2
jrndn,802,-0.488709,3
jrndn,802,-0.014274,4
jrndn,802,0.157618,5
jrndn,802,0.340474,6
jrndn,802,0.280770,7
jrndn,802,-0.346828,8
jrndn,802,-0.109742,9
jrndn,802,0.145811,10
jrndn,802,0.071831,11
jrndn,802,0.054310,12
jrndn,802,0.337883,13
jrndn,803,0.514521,1
jrndn,803,0.021469,2
jrndn,803,-0.488710,3
jrndn,803,-0.014267,4
jrndn,803,0.157604,5
jrndn,803,0.340477,6
jrndn,803,0.280790,7
jrndn,803,-0.346817,8
jrndn,803,-0.109751,9
jrndn,803,0.145805,10
jrndn,803,0.071827,11
jrndn,803,0.054296,12
jrndn,803,0.337877,13
jrndn,804,0.514526,1
jrndn,804,0.021459,2
jrndn,804,-0.488705,3
jrndn,804,-0.014277,4
jrndn,804,0.157605,5
jrndn,804,0.340477,6
jrndn,804,0.280767,7
jrndn,804,-0.346826,8
jrndn,804,-0.109752,9
jrndn,804,0.145814,10
jrndn,804,0.071830,11
jrndn,804,0.054297,12
jrndn,804,0.337883,13
jrndn,805,0.514518,1
jrndn,805,0.021459,2
jrndn,805,-0.488709,3
jrndn,805,-0.014275,4
jrndn,805,0.157611,5
jrndn,805,0.340481,6
jrndn,805,0.280764,7
jrndn,805,-0.346828,8
jrndn,805,-0.109763,9
jrndn,805,0.145821,10
jrndn,805,0.071834,11
jrndn,805,0.054285,12
jrndn,805,0.337878,13
jrndn,806,0.514520,1
jrndn,806,0.021466,2
jrndn,806,-0.488705,3
jrndn,806,-0.014266,4
jrndn,806,0.157596,5
jrndn,806,0.340478,6
jrndn,806,0.280791,7
jrndn,806,-0.346834,8
jrndn,806,-0.109767,9
jrndn,806,0.145793,10
jrndn,806,0.071829,11
jrndn,806,0.054270,12
jrndn,806,0.337877,13
jrndn,807,0.514524,1
jrndn,807,0.021456,2
jrndn,807,-0.488694,3
jrndn,807,-0.014280,4
jrndn,807,0.157604,5
jrndn,807,0.340486,6
jrndn,807,0.280758,7
jrndn,807,-0.346843,8
jrndn,807,-0.109773,9
jrndn,807,0.145805,10
jrndn,807,0.071833,11
jrndn,807,0.054269,12
jrndn,807,0.337886,13
jrndn,808,0.514522,1
jrndn,808,0.021458,2
jrndn,808,-0.488705,3
jrndn,808,-0.014271,4
jrndn,808,0.157603,5
jrndn,808,0.340481,6
jrndn,808,0.280769,7
jrndn,808,-0.346829,8
jrndn,808,-0.109763,9
jrndn,808,0.145809,10
jrndn,808,0.071833,11
jrndn,808,0.054288,12
jrndn,808,0.337880,13
jrndn,809,0.514523,1
jrndn,809,0.021460,2
jrndn,809,-0.488702,3
jrndn,809,-0.014277,4
jrndn,809,0.157605,5
jrndn,809,0.340484,6
jrndn,809,0.280759,7
jrndn,809,-0.346837,8
jrndn,809,-0.109764,9
jrndn,809,0.145809,10
jrndn,809,0.071835,11
jrndn,809,0.054277,12
jrndn,809,0.337882,13
jrndn,810,0.514528,1
jrndn,810,0.021462,2
jrndn,810,-0.488699,3
jrndn,810,-0.014276,4
jrndn,810,0.157586,5
jrndn,810,0.340478,6
jrndn,810,0.280776,7
jrndn,810,-0.346843,8
jrndn,810,-0.109759,9
jrndn,810,0.145795,10
jrndn,810,0.071829,11
jrndn,810,0.054269,12
jrndn,810,0.337881,13
jrndn,811,0.514531,1
jrndn,811,0.021451,2
jrndn,811,-0.488698,3
jrndn,811,-0.014287,4
jrndn,811,0.157597,5
jrndn,811,0.340483,6
jrndn,811,0.280748,7
jrndn,811,-0.346837,8
jrndn,811,-0.109759,9
jrndn,811,0.145815,10
jrndn,811,0.071831,11
jrndn,811,0.054278,12
jrndn,811,0.337888,13
jrndn,812,0.514531,1
jrndn,812,0.021450,2
jrndn,812,-0.488694,3
jrndn,812,-0.014286,4
jrndn,812,0.157593,5
jrndn,812,0.340481,6
jrndn,812,0.280757,7
jrndn,812,-0.346844,8
jrndn,812,-0.109757,9
jrndn,812,0.145805,10
jrndn,812,0.071829,11
jrndn,812,0.054274,12
jrndn,812,0.337891,13
jrndn,813,0.514528,1
jrndn,813,0.021444,2
jrndn,813,-0.488699,3
jrndn,813,-0.014284,4
jrndn,813,0.157597,5
jrndn,813,0.340481,6
jrndn,813,0.280745,7
jrndn,813,-0.346847,8
jrndn,813,-0.109756,9
jrndn,813,0.145811,10
jrndn,813,0.071832,11
jrndn,813,0.054277,12
jrndn,813,0.337889,13
jrndn,814,0.514523,1
jrndn,814,0.021454,2
jrndn,814,-0.488705,3
jrndn,814,-0.014281,4
jrndn,814,0.157603,5
jrndn,814,0.340480,6
jrndn,814,0.280745,7
jrndn,814,-0.346853,8
jrndn,814,-0.109748,9
jrndn,814,0.145809,10
jrndn,814,0.071832,11
jrndn,814,0.054279,12
jrndn,814,0.337883,13
jrndn,815,0.514525,1
jrndn,815,0.021450,2
jrndn,815,-0.488699,3
jrndn,815,-0.014289,4
jrndn,815,0.157603,5
jrndn,815,0.340483,6
jrndn,815,0.280736,7
jrndn,815,-0.346852,8
jrndn,815,-0.109758,9
jrndn,815,0.145814,10
jrndn,815,0.071832,11
jrndn,815,0.054275,12
jrndn,815,0.337888,13
jrndn,816,0.514523,1
jrndn,816,0.021451,2
jrndn,816,-0.488707,3
jrndn,816,-0.014283,4
jrndn,816,0.157610,5
jrndn,816,0.340482,6
jrndn,816,0.280736,7
jrndn,816,-0.346842,8
jrndn,816,-0.109753,9
jrndn,816,0.145819,10
jrndn,816,0.071834,11
jrndn,816,0.054294,12
jrndn,816,0.337885,13
jrndn,817,0.514518,1
jrndn,817,0.021453,2
jrndn,817,-0.488711,3
jrndn,817,-0.014275,4
jrndn,817,0.157612,5
jrndn,817,0.340482,6
jrndn,817,0.280742,7
jrndn,817,-0.346843,8
jrndn,817,-0.109755,9
jrndn,817,0.145819,10
jrndn,817,0.071835,11
jrndn,817,0.054288,12
jrndn,817,0.337881,13
jrndn,818,0.514517,1
jrndn,818,0.021444,2
jrndn,818,-0.488718,3
jrndn,818,-0.014271,4
jrndn,818,0.157617,5
jrndn,818,0.340481,6
jrndn,818,0.280737,7
jrndn,818,-0.346837,8
jrndn,818,-0.109751,9
jrndn,818,0.145825,10
jrndn,818,0.071835,11
jrndn,818,0.054291,12
jrndn,818,0.337879,13
jrndn,819,0.514517,1
jrndn,819,0.021447,2
jrndn,819,-0.488719,3
jrndn,819,-0.014271,4
jrndn,819,0.157614,5
jrndn,819,0.340481,6
jrndn,819,0.280743,7
jrndn,819,-0.346834,8
jrndn,819,-0.109754,9
jrndn,819,0.145826,10
jrndn,819,0.071836,11
jrndn,819,0.054292,12
jrndn,819,0.337877,13
jrndn,820,0.514514,1
jrndn,820,0.021453,2
jrndn,820,-0.488721,3
jrndn,820,-0.014261,4
jrndn,820,0.157605,5
jrndn,820,0.340475,6
jrndn,820,0.280760,7
jrndn,820,-0.346841,8
jrndn,820,-0.109749,9
jrndn,820,0.145814,10
jrndn,820,0.071832,11
jrndn,820,0.054283,12
jrndn,820,0.337874,13
jrndn,821,0.514515,1
jrndn,821,0.021449,2
jrndn,821,-0.488723,3
jrndn,821,-0.014256,4
jrndn,821,0.157604,5
jrndn,821,0.340475,6
jrndn,821,0.280768,7
jrndn,821,-0.346835,8
jrndn,821,-0.109756,9
jrndn,821,0.145809,10
jrndn,821,0.071830,11
jrndn,821,0.054282,12
jrndn,821,0.337873,13
jrndn,822,0.514514,1
jrndn,822,0.021450,2
jrndn,822,-0.488719,3
jrndn,822,-0.014262,4
jrndn,822,0.157608,5
jrndn,822,0.340479,6
jrndn,822,0.280763,7
jrndn,822,-0.346836,8
jrndn,822,-0.109761,9
jrndn,822,0.145813,10
jrndn,822,0.071832,11
jrndn,822,0.054278,12
jrndn,822,0.337875,13
jrndn,823,0.514518,1
jrndn,823,0.021445,2
jrndn,823,-0.488715,3
jrndn,823,-0.014271,4
jrndn,823,0.157612,5
jrndn,823,0.340481,6
jrndn,823,0.280745,7
jrndn,823,-0.346837,8
jrndn,823,-0.109759,9
jrndn,823,0.145823,10
jrndn,823,0.071831,11
jrndn,823,0.054275,12
jrndn,823,0.337880,13
jrndn,824,0.514519,1
jrndn,824,0.021442,2
jrndn,824,-0.488715,3
jrndn,824,-0.014271,4
jrndn,824,0.157613,5
jrndn,824,0.340481,6
jrndn,824,0.280749,7
jrndn,824,-0.346831,8
jrndn,824,-0.109759,9
jrndn,824,0.145823,10
jrndn,824,0.071832,11
jrndn,824,0.054277,12
jrndn,824,0.337881,13
jrndn,825,0.514520,1
jrndn,825,0.021442,2
jrndn,825,-0.488712,3
jrndn,825,-0.014270,4
jrndn,825,0.157607,5
jrndn,825,0.340480,6
jrndn,825,0.280755,7
jrndn,825,-0.346833,8
jrndn,825,-0.109760,9
jrndn,825,0.145817,10
jrndn,825,0.071832,11
jrndn,825,0.054275,12
jrndn,825,0.337883,13
jrndn,826,0.514519,1
jrndn,826,0.021438,2
jrndn,826,-0.488716,3
jrndn,826,-0.014267,4
jrndn,826,0.157605,5
jrndn,826,0.340477,6
jrndn,826,0.280757,7
jrndn,826,-0.346834,8
jrndn,826,-0.109757,9
jrndn,826,0.145821,10
jrndn,826,0.071830,11
jrndn,826,0.054272,12
jrndn,826,0.337881,13
jrndn,827,0.514519,1
jrndn,827,0.021431,2
jrndn,827,-0.488720,3
jrndn,827,-0.014266,4
jrndn,827,0.157604,5
jrndn,827,0.340478,6
jrndn,827,0.280750,7
jrndn,827,-0.346835,8
jrndn,827,-0.109756,9
jrndn,827,0.145826,10
jrndn,827,0.071832,11
jrndn,827,0.054272,12
jrndn,827,0.337878,13
jrndn,828,0.514520,1
jrndn,828,0.021433,2
jrndn,828,-0.488722,3
jrndn,828,-0.014264,4
jrndn,828,0.157600,5
jrndn,828,0.340474,6
jrndn,828,0.280756,7
jrndn,828,-0.346836,8
jrndn,828,-0.109748,9
jrndn,828,0.145821,10
jrndn,828,0.071830,11
jrndn,828,0.054275,12
jrndn,828,0.337877,13
jrndn,829,0.514518,1
jrndn,829,0.021433,2
jrndn,829,-0.488726,3
jrndn,829,-0.014263,4
jrndn,829,0.157601,5
jrndn,829,0.340472,6
jrndn,829,0.280754,7
jrndn,829,-0.346839,8
jrndn,829,-0.109742,9
jrndn,829,0.145825,10
jrndn,829,0.071831,11
jrndn,829,0.054276,12
jrndn,829,0.337874,13
jrndn,830,0.514516,1
jrndn,830,0.021438,2
jrndn,830,-0.488733,3
jrndn,830,-0.014252,4
jrndn,830,0.157597,5
jrndn,830,0.340467,6
jrndn,830,0.280770,7
jrndn,830,-0.346838,8
jrndn,830,-0.109732,9
jrndn,830,0.145814,10
jrndn,830,0.071827,11
jrndn,830,0.054280,12
jrndn,830,0.337869,13
jrndn,831,0.514516,1
jrndn,831,0.021435,2
jrndn,831,-0.488733,3
jrndn,831,-0.014254,4
jrndn,831,0.157600,5
jrndn,831,0.340468,6
jrndn,831,0.280764,7
jrndn,831,-0.346838,8
jrndn,831,-0.109733,9
jrndn,831,0.145819,10
jrndn,831,0.071829,11
jrndn,831,0.054281,12
jrndn,831,0.337869,13
jrndn,832,0.514516,1
jrndn,832,0.021432,2
jrndn,832,-0.488735,3
jrndn,832,-0.014250,4
jrndn,832,0.157597,5
jrndn,832,0.340469,6
jrndn,832,0.280768,7
jrndn,832,-0.346835,8
jrndn,832,-0.109738,9
jrndn,832,0.145819,10
jrndn,832,0.071830,11
jrndn,832,0.054278,12
jrndn,832,0.337866,13
jrndn,833,0.514512,1
jrndn,833,0.021438,2
jrndn,833,-0.488742,3
jrndn,833,-0.014242,4
jrndn,833,0.157598,5
jrndn,833,0.340467,6
jrndn,833,0.280773,7
jrndn,833,-0.346838,8
jrndn,833,-0.109734,9
jrndn,833,0.145816,10
jrndn,833,0.071829,11
jrndn,833,0.054275,12
jrndn,833,0.337861,13
jrndn,834,0.514514,1
jrndn,834,0.021432,2
jrndn,834,-0.488734,3
jrndn,834,-0.014251,4
jrndn,834,0.157598,5
jrndn,834,0.340472,6
jrndn,834,0.280761,7
jrndn,834,-0.346842,8
jrndn,834,-0.109742,9
jrndn,834,0.145822,10
jrndn,834,0.071831,11
jrndn,834,0.054266,12
jrndn,834,0.337865,13
jrndn,835,0.514513,1
jrndn,835,0.021431,2
jrndn,835,-0.488735,3
jrndn,835,-0.014249,4
jrndn,835,0.157596,5
jrndn,835,0.340472,6
jrndn,835,0.280766,7
jrndn,835,-0.346842,8
jrndn,835,-0.109745,9
jrndn,835,0.145819,10
jrndn,835,0.071830,11
jrndn,835,0.054262,12
jrndn,835,0.337863,13
jrndn,836,0.514513,1
jrndn,836,0.021426,2
jrndn,836,-0.488735,3
jrndn,836,-0.014253,4
jrndn,836,0.157597,5
jrndn,836,0.340474,6
jrndn,836,0.280757,7
jrndn,836,-0.346841,8
jrndn,836,-0.109746,9
jrndn,836,0.145827,10
jrndn,836,0.071831,11
jrndn,836,0.054259,12
jrndn,836,0.337865,13
jrndn,837,0.514513,1
jrndn,837,0.021429,2
jrndn,837,-0.488744,3
jrndn,837,-0.014240,4
jrndn,837,0.157595,5
jrndn,837,0.340467,6
jrndn,837,0.280768,7
jrndn,837,-0.346839,8
jrndn,837,-0.109733,9
jrndn,837,0.145820,10
jrndn,837,0.071829,11
jrndn,837,0.054267,12
jrndn,837,0.337860,13
jrndn,838,0.514510,1
jrndn,838,0.021430,2
jrndn,838,-0.488752,3
jrndn,838,-0.014229,4
jrndn,838,0.157593,5
jrndn,838,0.340461,6
jrndn,838,0.280784,7
jrndn,838,-0.346833,8
jrndn,838,-0.109727,9
jrndn,838,0.145814,10
jrndn,838,0.071825,11
jrndn,838,0.054275,12
jrndn,838,0.337856,13
jrndn,839,0.514507,1
jrndn,839,0.021439,2
jrndn,839,-0.488753,3
jrndn,839,-0.014225,4
jrndn,839,0.157592,5
jrndn,839,0.340459,6
jrndn,839,0.280792,7
jrndn,839,-0.346840,8
jrndn,839,-0.109725,9
jrndn,839,0.145805,10
jrndn,839,0.071824,11
jrndn,839,0.054270,12
jrndn,839,0.337854,13
jrndn,840,0.514513,1
jrndn,840,0.021434,2
jrndn,840,-0.488741,3
jrndn,840,-0.014242,4
jrndn,840,0.157598,5
jrndn,840,0.340467,6
jrndn,840,0.280767,7
jrndn,840,-0.346845,8
jrndn,840,-0.109730,9
jrndn,840,0.145811,10
jrndn,840,0.071827,11
jrndn,840,0.054270,12
jrndn,840,0.337861,13
jrndn,841,0.514512,1
jrndn,841,0.021432,2
jrndn,841,-0.488745,3
jrndn,841,-0.014240,4
jrndn,841,0.157603,5
jrndn,841,0.340466,6
jrndn,841,0.280762,7
jrndn,841,-0.346843,8
jrndn,841,-0.109727,9
jrndn,841,0.145814,10
jrndn,841,0.071828,11
jrndn,841,0.054275,12
jrndn,841,0.337861,13
jrndn,842,0.514512,1
jrndn,842,0.021428,2
jrndn,842,-0.488741,3
jrndn,842,-0.014247,4
jrndn,842,0.157608,5
jrndn,842,0.340472,6
jrndn,842,0.280752,7
jrndn,842,-0.346842,8
jrndn,842,-0.109737,9
jrndn,842,0.145820,10
jrndn,842,0.071830,11
jrndn,842,0.054271,12
jrndn,842,0.337863,13
jrndn,843,0.514517,1
jrndn,843,0.021424,2
jrndn,843,-0.488736,3
jrndn,843,-0.014257,4
jrndn,843,0.157616,5
jrndn,843,0.340475,6
jrndn,843,0.280736,7
jrndn,843,-0.346836,8
jrndn,843,-0.109735,9
jrndn,843,0.145831,10
jrndn,843,0.071832,11
jrndn,843,0.054282,12
jrndn,843,0.337869,13
jrndn,844,0.514516,1
jrndn,844,0.021423,2
jrndn,844,-0.488734,3
jrndn,844,-0.014262,4
jrndn,844,0.157618,5
jrndn,844,0.340478,6
jrndn,844,0.280731,7
jrndn,844,-0.346836,8
jrndn,844,-0.109736,9
jrndn,844,0.145836,10
jrndn,844,0.071831,11
jrndn,844,0.054281,12
jrndn,844,0.337871,13
jrndn,845,0.514518,1
jrndn,845,0.021420,2
jrndn,845,-0.488732,3
jrndn,845,-0.014266,4
jrndn,845,0.157622,5
jrndn,845,0.340480,6
jrndn,845,0.280725,7
jrndn,845,-0.346832,8
jrndn,845,-0.109739,9
jrndn,845,0.145839,10
jrndn,845,0.071831,11
jrndn,845,0.054282,12
jrndn,845,0.337874,13
jrndn,846,0.514521,1
jrndn,846,0.021413,2
jrndn,846,-0.488727,3
jrndn,846,-0.014274,4
jrndn,846,0.157621,5
jrndn,846,0.340483,6
jrndn,846,0.280714,7
jrndn,846,-0.346835,8
jrndn,846,-0.109742,9
jrndn,846,0.145846,10
jrndn,846,0.071832,11
jrndn,846,0.054278,12
jrndn,846,0.337877,13
jrndn,847,0.514521,1
jrndn,847,0.021418,2
jrndn,847,-0.488724,3
jrndn,847,-0.014275,4
jrndn,847,0.157619,5
jrndn,847,0.340482,6
jrndn,847,0.280718,7
jrndn,847,-0.346838,8
jrndn,847,-0.109741,9
jrndn,847,0.145841,10
jrndn,847,0.071831,11
jrndn,847,0.054274,12
jrndn,847,0.337879,13
jrndn,848,0.514520,1
jrndn,848,0.021421,2
jrndn,848,-0.488722,3
jrndn,848,-0.014275,4
jrndn,848,0.157616,5
jrndn,848,0.340483,6
jrndn,848,0.280725,7
jrndn,848,-0.346838,8
jrndn,848,-0.109745,9
jrndn,848,0.145839,10
jrndn,848,0.071830,11
jrndn,848,0.054268,12
jrndn,848,0.337879,13
jrndn,849,0.514517,1
jrndn,849,0.021419,2
jrndn,849,-0.488725,3
jrndn,849,-0.014267,4
jrndn,849,0.157612,5
jrndn,849,0.340481,6
jrndn,849,0.280744,7
jrndn,849,-0.346828,8
jrndn,849,-0.109753,9
jrndn,849,0.145836,10
jrndn,849,0.071829,11
jrndn,849,0.054265,12
jrndn,849,0.337877,13
jrndn,850,0.514516,1
jrndn,850,0.021424,2
jrndn,850,-0.488725,3
jrndn,850,-0.014264,4
jrndn,850,0.157607,5
jrndn,850,0.340480,6
jrndn,850,0.280754,7
jrndn,850,-0.346830,8
jrndn,850,-0.109753,9
jrndn,850,0.145830,10
jrndn,850,0.071828,11
jrndn,850,0.054261,12
jrndn,850,0.337874,13
jrndn,851,0.514515,1
jrndn,851,0.021426,2
jrndn,851,-0.488729,3
jrndn,851,-0.014256,4
jrndn,851,0.157605,5
jrndn,851,0.340478,6
jrndn,851,0.280761,7
jrndn,851,-0.346829,8
jrndn,851,-0.109751,9
jrndn,851,0.145827,10
jrndn,851,0.071827,11
jrndn,851,0.054263,12
jrndn,851,0.337870,13
jrndn,852,0.514515,1
jrndn,852,0.021427,2
jrndn,852,-0.488728,3
jrndn,852,-0.014257,4
jrndn,852,0.157602,5
jrndn,852,0.340477,6
jrndn,852,0.280764,7
jrndn,852,-0.346833,8
jrndn,852,-0.109748,9
jrndn,852,0.145823,10
jrndn,852,0.071825,11
jrndn,852,0.054262,12
jrndn,852,0.337871,13
jrndn,853,0.514513,1
jrndn,853,0.021427,2
jrndn,853,-0.488732,3
jrndn,853,-0.014254,4
jrndn,853,0.157601,5
jrndn,853,0.340474,6
jrndn,853,0.280770,7
jrndn,853,-0.346833,8
jrndn,853,-0.109744,9
jrndn,853,0.145822,10
jrndn,853,0.071823,11
jrndn,853,0.054262,12
jrndn,853,0.337869,13
jrndn,854,0.514508,1
jrndn,854,0.021431,2
jrndn,854,-0.488739,3
jrndn,854,-0.014248,4
jrndn,854,0.157604,5
jrndn,854,0.340473,6
jrndn,854,0.280775,7
jrndn,854,-0.346832,8
jrndn,854,-0.109745,9
jrndn,854,0.145822,10
jrndn,854,0.071824,11
jrndn,854,0.054261,12
jrndn,854,0.337862,13
jrndn,855,0.514506,1
jrndn,855,0.021435,2
jrndn,855,-0.488742,3
jrndn,855,-0.014245,4
jrndn,855,0.157602,5
jrndn,855,0.340472,6
jrndn,855,0.280782,7
jrndn,855,-0.346835,8
jrndn,855,-0.109743,9
jrndn,855,0.145816,10
jrndn,855,0.071822,11
jrndn,855,0.054257,12
jrndn,855,0.337859,13
jrndn,856,0.514504,1
jrndn,856,0.021438,2
jrndn,856,-0.488742,3
jrndn,856,-0.014242,4
jrndn,856,0.157599,5
jrndn,856,0.340468,6
jrndn,856,0.280792,7
jrndn,856,-0.346836,8
jrndn,856,-0.109740,9
jrndn,856,0.145813,10
jrndn,856,0.071822,11
jrndn,856,0.054258,12
jrndn,856,0.337859,13
jrndn,857,0.514502,1
jrndn,857,0.021440,2
jrndn,857,-0.488746,3
jrndn,857,-0.014236,4
jrndn,857,0.157597,5
jrndn,857,0.340465,6
jrndn,857,0.280801,7
jrndn,857,-0.346837,8
jrndn,857,-0.109734,9
jrndn,857,0.145808,10
jrndn,857,0.071819,11
jrndn,857,0.054257,12
jrndn,857,0.337856,13
jrndn,858,0.514503,1
jrndn,858,0.021439,2
jrndn,858,-0.488748,3
