trainingdata,generation,weight,feature
fjc,3776,-47.262002,5
fjc,3776,-21.348329,6
fjc,3776,103.623803,7
fjc,3776,107.466351,8
fjc,3776,-89.971555,9
fjc,3776,-29.515376,10
fjc,3776,17.772042,11
fjc,3776,31.628763,12
fjc,3776,53.103935,13
fjc,3777,-21.517119,1
fjc,3777,-60.253956,2
fjc,3777,-47.978949,3
fjc,3777,-53.529125,4
fjc,3777,-47.258001,5
fjc,3777,-21.345470,6
fjc,3777,103.605335,7
fjc,3777,107.462250,8
fjc,3777,-89.964079,9
fjc,3777,-29.517995,10
fjc,3777,17.769456,11
fjc,3777,31.626668,12
fjc,3777,53.097998,13
fjc,3778,-21.521983,1
fjc,3778,-60.255877,2
fjc,3778,-47.972289,3
fjc,3778,-53.528226,4
fjc,3778,-47.253902,5
fjc,3778,-21.346598,6
fjc,3778,103.596636,7
fjc,3778,107.452222,8
fjc,3778,-89.959178,9
fjc,3778,-29.509022,10
fjc,3778,17.766096,11
fjc,3778,31.626164,12
fjc,3778,53.097814,13
fjc,3779,-21.523122,1
fjc,3779,-60.263364,2
fjc,3779,-47.965691,3
fjc,3779,-53.528443,4
fjc,3779,-47.250859,5
fjc,3779,-21.346731,6
fjc,3779,103.611493,7
fjc,3779,107.449570,8
fjc,3779,-89.952487,9
fjc,3779,-29.507790,10
fjc,3779,17.765582,11
fjc,3779,31.617214,12
fjc,3779,53.096701,13
fjc,3780,-21.529671,1
fjc,3780,-60.279945,2
fjc,3780,-47.964130,3
fjc,3780,-53.534918,4
fjc,3780,-47.254221,5
fjc,3780,-21.350078,6
fjc,3780,103.641891,7
fjc,3780,107.453462,8
fjc,3780,-89.958165,9
fjc,3780,-29.504080,10
fjc,3780,17.768615,11
fjc,3780,31.615499,12
fjc,3780,53.103351,13
fjc,3781,-21.513089,1
fjc,3781,-60.250143,2
fjc,3781,-47.970838,3
fjc,3781,-53.524487,4
fjc,3781,-47.252084,5
fjc,3781,-21.342834,6
fjc,3781,103.609118,7
fjc,3781,107.455083,8
fjc,3781,-89.948068,9
fjc,3781,-29.520544,10
fjc,3781,17.766540,11
fjc,3781,31.610084,12
fjc,3781,53.091168,13
fjc,3782,-21.518929,1
fjc,3782,-60.268072,2
fjc,3782,-47.971880,3
fjc,3782,-53.532560,4
fjc,3782,-47.257143,5
fjc,3782,-21.346560,6
fjc,3782,103.641716,7
fjc,3782,107.463566,8
fjc,3782,-89.957953,9
fjc,3782,-29.519466,10
fjc,3782,17.771493,11
fjc,3782,31.612251,12
fjc,3782,53.099213,13
fjc,3783,-21.524114,1
fjc,3783,-60.278038,2
fjc,3783,-47.977456,3
fjc,3783,-53.540334,4
fjc,3783,-47.264428,5
fjc,3783,-21.350288,6
fjc,3783,103.661202,7
fjc,3783,107.471999,8
fjc,3783,-89.972122,9
fjc,3783,-29.518262,10
fjc,3783,17.775752,11
fjc,3783,31.619840,12
fjc,3783,53.107988,13
fjc,3784,-21.520711,1
fjc,3784,-60.271675,2
fjc,3784,-47.962239,3
fjc,3784,-53.530894,4
fjc,3784,-47.250872,5
fjc,3784,-21.346084,6
fjc,3784,103.638298,7
fjc,3784,107.453105,8
fjc,3784,-89.946047,9
fjc,3784,-29.515339,10
fjc,3784,17.768870,11
fjc,3784,31.605405,12
fjc,3784,53.096045,13
fjc,3785,-21.518779,1
fjc,3785,-60.272017,2
fjc,3785,-47.945141,3
fjc,3785,-53.523004,4
fjc,3785,-47.237445,5
fjc,3785,-21.343066,6
fjc,3785,103.629916,7
fjc,3785,107.436062,8
fjc,3785,-89.920807,9
fjc,3785,-29.511182,10
fjc,3785,17.762744,11
fjc,3785,31.587979,12
fjc,3785,53.085676,13
fjc,3786,-21.517978,1
fjc,3786,-60.274730,2
fjc,3786,-47.954101,3
fjc,3786,-53.528274,4
fjc,3786,-47.245576,5
fjc,3786,-21.344611,6
fjc,3786,103.651235,7
fjc,3786,107.449411,8
fjc,3786,-89.933428,9
fjc,3786,-29.517586,10
fjc,3786,17.767551,11
fjc,3786,31.590765,12
fjc,3786,53.091281,13
fjc,3787,-21.525443,1
fjc,3787,-60.291436,2
fjc,3787,-47.948265,3
fjc,3787,-53.532807,4
fjc,3787,-47.245413,5
fjc,3787,-21.347935,6
fjc,3787,103.676073,7
fjc,3787,107.447990,8
fjc,3787,-89.934400,9
fjc,3787,-29.510293,10
fjc,3787,17.768514,11
fjc,3787,31.587037,12
fjc,3787,53.096202,13
fjc,3788,-21.535508,1
fjc,3788,-60.319470,2
fjc,3788,-47.946461,3
fjc,3788,-53.543680,4
fjc,3788,-47.250744,5
fjc,3788,-21.353733,6
fjc,3788,103.725326,7
fjc,3788,107.456651,8
fjc,3788,-89.944932,9
fjc,3788,-29.505965,10
fjc,3788,17.774868,11
fjc,3788,31.586574,12
fjc,3788,53.107471,13
fjc,3789,-21.546262,1
fjc,3789,-60.340828,2
fjc,3789,-47.944285,3
fjc,3789,-53.551966,4
fjc,3789,-47.254500,5
fjc,3789,-21.359227,6
fjc,3789,103.756271,7
fjc,3789,107.459374,8
fjc,3789,-89.954950,9
fjc,3789,-29.496476,10
fjc,3789,17.777707,11
fjc,3789,31.589444,12
fjc,3789,53.117330,13
fjc,3790,-21.557775,1
fjc,3790,-60.368510,2
fjc,3790,-47.942181,3
fjc,3790,-53.562783,4
fjc,3790,-47.259928,5
fjc,3790,-21.365630,6
fjc,3790,103.803084,7
fjc,3790,107.465944,8
fjc,3790,-89.966806,9
fjc,3790,-29.488584,10
fjc,3790,17.782629,11
fjc,3790,31.589965,12
fjc,3790,53.129292,13
fjc,3791,-21.560657,1
fjc,3791,-60.374083,2
fjc,3791,-47.947886,3
fjc,3791,-53.567569,4
fjc,3791,-47.265494,5
fjc,3791,-21.368077,6
fjc,3791,103.814902,7
fjc,3791,107.473628,8
fjc,3791,-89.977890,9
fjc,3791,-29.488949,10
fjc,3791,17.786375,11
fjc,3791,31.596611,12
fjc,3791,53.135384,13
fjc,3792,-21.565373,1
fjc,3792,-60.385342,2
fjc,3792,-47.944392,3
fjc,3792,-53.570062,4
fjc,3792,-47.265270,5
fjc,3792,-21.370549,6
fjc,3792,103.832781,7
fjc,3792,107.473918,8
fjc,3792,-89.979224,9
fjc,3792,-29.484158,10
fjc,3792,17.787377,11
fjc,3792,31.594143,12
fjc,3792,53.138774,13
fjc,3793,-21.550279,1
fjc,3793,-60.345084,2
fjc,3793,-47.952625,3
fjc,3793,-53.557046,4
fjc,3793,-47.261663,5
fjc,3793,-21.362843,6
fjc,3793,103.762520,7
fjc,3793,107.467635,8
fjc,3793,-89.971811,9
fjc,3793,-29.493510,10
fjc,3793,17.780859,11
fjc,3793,31.601890,12
fjc,3793,53.125413,13
fjc,3794,-21.548350,1
fjc,3794,-60.332906,2
fjc,3794,-47.951070,3
fjc,3794,-53.551993,4
fjc,3794,-47.257595,5
fjc,3794,-21.360663,6
fjc,3794,103.731415,7
fjc,3794,107.459044,8
fjc,3794,-89.965788,9
fjc,3794,-29.491301,10
fjc,3794,17.776719,11
fjc,3794,31.605081,12
fjc,3794,53.120485,13
fjc,3795,-21.550356,1
fjc,3795,-60.336854,2
fjc,3795,-47.948131,3
fjc,3795,-53.552402,4
fjc,3795,-47.256492,5
fjc,3795,-21.361321,6
fjc,3795,103.735152,7
fjc,3795,107.456372,8
fjc,3795,-89.964286,9
fjc,3795,-29.487968,10
fjc,3795,17.775934,11
fjc,3795,31.603433,12
fjc,3795,53.120948,13
fjc,3796,-21.553807,1
fjc,3796,-60.338068,2
fjc,3796,-47.952735,3
fjc,3796,-53.555503,4
fjc,3796,-47.260766,5
fjc,3796,-21.363143,6
fjc,3796,103.735474,7
fjc,3796,107.459595,8
fjc,3796,-89.973820,9
fjc,3796,-29.485057,10
fjc,3796,17.777009,11
fjc,3796,31.611394,12
fjc,3796,53.125562,13
fjc,3797,-21.555886,1
fjc,3797,-60.334551,2
fjc,3797,-47.952033,3
fjc,3797,-53.554757,4
fjc,3797,-47.259370,5
fjc,3797,-21.363697,6
fjc,3797,103.716061,7
fjc,3797,107.453554,8
fjc,3797,-89.974600,9
fjc,3797,-29.479536,10
fjc,3797,17.774666,11
fjc,3797,31.618430,12
fjc,3797,53.125749,13
fjc,3798,-21.548772,1
fjc,3798,-60.319009,2
fjc,3798,-47.947501,3
fjc,3798,-53.546415,4
fjc,3798,-47.252121,5
fjc,3798,-21.359003,6
fjc,3798,103.687901,7
fjc,3798,107.444427,8
fjc,3798,-89.959281,9
fjc,3798,-29.483319,10
fjc,3798,17.770078,11
fjc,3798,31.611986,12
fjc,3798,53.115641,13
fjc,3799,-21.568474,1
fjc,3799,-60.360858,2
fjc,3799,-47.945738,3
fjc,3799,-53.563760,4
fjc,3799,-47.261292,5
fjc,3799,-21.369209,6
fjc,3799,103.753288,7
fjc,3799,107.454048,8
fjc,3799,-89.980364,9
fjc,3799,-29.469270,10
fjc,3799,17.777602,11
fjc,3799,31.617689,12
fjc,3799,53.135279,13
fjc,3800,-21.555044,1
fjc,3800,-60.339240,2
fjc,3800,-47.953539,3
fjc,3800,-53.557587,4
fjc,3800,-47.261646,5
fjc,3800,-21.363920,6
fjc,3800,103.731696,7
fjc,3800,107.459792,8
fjc,3800,-89.976251,9
fjc,3800,-29.485162,10
fjc,3800,17.778061,11
fjc,3800,31.616328,12
fjc,3800,53.127364,13
fjc,3801,-21.551804,1
fjc,3801,-60.322479,2
fjc,3801,-47.955356,3
fjc,3801,-53.551703,4
fjc,3801,-47.258849,5
fjc,3801,-21.361405,6
fjc,3801,103.694289,7
fjc,3801,107.452911,8
fjc,3801,-89.972854,9
fjc,3801,-29.484163,10
fjc,3801,17.773954,11
fjc,3801,31.622312,12
fjc,3801,53.122361,13
fjc,3802,-21.541517,1
fjc,3802,-60.303590,2
fjc,3802,-47.945985,3
fjc,3802,-53.538774,4
fjc,3802,-47.246188,5
fjc,3802,-21.354943,6
fjc,3802,103.655990,7
fjc,3802,107.437627,8
fjc,3802,-89.948062,9
fjc,3802,-29.487752,10
fjc,3802,17.766943,11
fjc,3802,31.610718,12
fjc,3802,53.107058,13
fjc,3803,-21.545440,1
fjc,3803,-60.314118,2
fjc,3803,-47.945631,3
fjc,3803,-53.542466,4
fjc,3803,-47.248207,5
fjc,3803,-21.357103,6
fjc,3803,103.674994,7
fjc,3803,107.441642,8
fjc,3803,-89.952676,9
fjc,3803,-29.485790,10
fjc,3803,17.769314,11
fjc,3803,31.610756,12
fjc,3803,53.111253,13
fjc,3804,-21.552069,1
fjc,3804,-60.320183,2
fjc,3804,-47.941191,3
fjc,3804,-53.543899,4
fjc,3804,-47.246733,5
fjc,3804,-21.359042,6
fjc,3804,103.672591,7
fjc,3804,107.434824,8
fjc,3804,-89.953199,9
fjc,3804,-29.475823,10
fjc,3804,17.766995,11
fjc,3804,31.613562,12
fjc,3804,53.113654,13
fjc,3805,-21.558689,1
fjc,3805,-60.335142,2
fjc,3805,-47.947352,3
fjc,3805,-53.552765,4
fjc,3805,-47.254890,5
fjc,3805,-21.363617,6
fjc,3805,103.699888,7
fjc,3805,107.446137,8
fjc,3805,-89.970002,9
fjc,3805,-29.474125,10
fjc,3805,17.772738,11
fjc,3805,31.622133,12
fjc,3805,53.124166,13
fjc,3806,-21.562735,1
fjc,3806,-60.344634,2
fjc,3806,-47.950178,3
fjc,3806,-53.558176,4
fjc,3806,-47.259378,5
fjc,3806,-21.366640,6
fjc,3806,103.719428,7
fjc,3806,107.452891,8
fjc,3806,-89.978980,9
fjc,3806,-29.473503,10
fjc,3806,17.776513,11
fjc,3806,31.625279,12
fjc,3806,53.130555,13
fjc,3807,-21.570795,1
fjc,3807,-60.365733,2
fjc,3807,-47.949248,3
fjc,3807,-53.565882,4
fjc,3807,-47.263579,5
fjc,3807,-21.371194,6
fjc,3807,103.755088,7
fjc,3807,107.458722,8
fjc,3807,-89.988040,9
fjc,3807,-29.468227,10
fjc,3807,17.780595,11
fjc,3807,31.625717,12
fjc,3807,53.139274,13
fjc,3808,-21.578762,1
fjc,3808,-60.386083,2
fjc,3808,-47.951626,3
fjc,3808,-53.574556,4
fjc,3808,-47.270113,5
fjc,3808,-21.376198,6
fjc,3808,103.794429,7
fjc,3808,107.468957,8
fjc,3808,-90.001308,9
fjc,3808,-29.464867,10
fjc,3808,17.786226,11
fjc,3808,31.628011,12
fjc,3808,53.149592,13
fjc,3809,-21.588564,1
fjc,3809,-60.404090,2
fjc,3809,-47.953161,3
fjc,3809,-53.583071,4
fjc,3809,-47.276195,5
fjc,3809,-21.381473,6
fjc,3809,103.822680,7
fjc,3809,107.474334,8
fjc,3809,-90.014763,9
fjc,3809,-29.457152,10
fjc,3809,17.789727,11
fjc,3809,31.633724,12
fjc,3809,53.160127,13
fjc,3810,-21.591178,1
fjc,3810,-60.410508,2
fjc,3810,-47.952939,3
fjc,3810,-53.584520,4
fjc,3810,-47.277176,5
fjc,3810,-21.382792,6
fjc,3810,103.833240,7
fjc,3810,107.476115,8
fjc,3810,-90.017699,9
fjc,3810,-29.454473,10
fjc,3810,17.790618,11
fjc,3810,31.633798,12
fjc,3810,53.162491,13
fjc,3811,-21.585373,1
fjc,3811,-60.395979,2
fjc,3811,-47.953734,3
fjc,3811,-53.579207,4
fjc,3811,-47.274119,5
fjc,3811,-21.379946,6
fjc,3811,103.804468,7
fjc,3811,107.471269,8
fjc,3811,-90.012373,9
fjc,3811,-29.457185,10
fjc,3811,17.787612,11
fjc,3811,31.635918,12
fjc,3811,53.156706,13
fjc,3812,-21.581026,1
fjc,3812,-60.389760,2
fjc,3812,-47.955809,3
fjc,3812,-53.577243,4
fjc,3812,-47.274012,5
fjc,3812,-21.378473,6
fjc,3812,103.798229,7
fjc,3812,107.472820,8
fjc,3812,-90.011231,9
fjc,3812,-29.461566,10
fjc,3812,17.787492,11
fjc,3812,31.635373,12
fjc,3812,53.154246,13
fjc,3813,-21.599895,1
fjc,3813,-60.430906,2
fjc,3813,-47.955040,3
fjc,3813,-53.593522,4
fjc,3813,-47.283233,5
fjc,3813,-21.388508,6
fjc,3813,103.864120,7
fjc,3813,107.483680,8
fjc,3813,-90.032693,9
fjc,3813,-29.447956,10
fjc,3813,17.795190,11
fjc,3813,31.640611,12
fjc,3813,53.173488,13
fjc,3814,-21.591530,1
fjc,3814,-60.420780,2
fjc,3814,-47.966730,3
fjc,3814,-53.592616,4
fjc,3814,-47.288544,5
fjc,3814,-21.386756,6
fjc,3814,103.862705,7
fjc,3814,107.497578,8
fjc,3814,-90.040610,9
fjc,3814,-29.461129,10
fjc,3814,17.799558,11
fjc,3814,31.645046,12
fjc,3814,53.172893,13
fjc,3815,-21.593074,1
fjc,3815,-60.424667,2
fjc,3815,-47.974088,3
fjc,3815,-53.597567,4
fjc,3815,-47.295272,5
fjc,3815,-21.388597,6
fjc,3815,103.875277,7
fjc,3815,107.507062,8
fjc,3815,-90.053076,9
fjc,3815,-29.463154,10
fjc,3815,17.803083,11
fjc,3815,31.651647,12
fjc,3815,53.178623,13
fjc,3816,-21.575140,1
fjc,3816,-60.387183,2
fjc,3816,-47.971095,3
fjc,3816,-53.580974,4
fjc,3816,-47.283838,5
fjc,3816,-21.378612,6
fjc,3816,103.814668,7
fjc,3816,107.493696,8
fjc,3816,-90.027117,9
fjc,3816,-29.475721,10
fjc,3816,17.795101,11
fjc,3816,31.641844,12
fjc,3816,53.158594,13
fjc,3817,-21.557503,1
fjc,3817,-60.347081,2
fjc,3817,-47.963696,3
fjc,3817,-53.561418,4
fjc,3817,-47.268518,5
fjc,3817,-21.368029,6
fjc,3817,103.743546,7
fjc,3817,107.473107,8
fjc,3817,-89.995243,9
fjc,3817,-29.484008,10
fjc,3817,17.784026,11
fjc,3817,31.629878,12
fjc,3817,53.135786,13
fjc,3818,-21.547634,1
fjc,3818,-60.328170,2
fjc,3818,-47.973220,3
fjc,3818,-53.558816,4
fjc,3818,-47.272139,5
fjc,3818,-21.364405,6
fjc,3818,103.728154,7
fjc,3818,107.480024,8
fjc,3818,-89.996509,9
fjc,3818,-29.497654,10
fjc,3818,17.785241,11
fjc,3818,31.631160,12
fjc,3818,53.131839,13
fjc,3819,-21.531715,1
fjc,3819,-60.294112,2
fjc,3819,-47.979130,3
fjc,3819,-53.546456,4
fjc,3819,-47.267468,5
fjc,3819,-21.356549,6
fjc,3819,103.671858,7
fjc,3819,107.476369,8
fjc,3819,-89.985884,9
fjc,3819,-29.510376,10
fjc,3819,17.780804,11
fjc,3819,31.633730,12
fjc,3819,53.118006,13
fjc,3820,-21.520976,1
fjc,3820,-60.276370,2
fjc,3820,-47.984684,3
fjc,3820,-53.540333,4
fjc,3820,-47.266978,5
fjc,3820,-21.351951,6
fjc,3820,103.657243,7
fjc,3820,107.481019,8
fjc,3820,-89.980881,9
fjc,3820,-29.523009,10
fjc,3820,17.780712,11
fjc,3820,31.629614,12
fjc,3820,53.110760,13
fjc,3821,-21.512973,1
fjc,3821,-60.254227,2
fjc,3821,-47.980853,3
fjc,3821,-53.529968,4
fjc,3821,-47.258675,5
fjc,3821,-21.346773,6
fjc,3821,103.613894,7
fjc,3821,107.468193,8
fjc,3821,-89.964380,9
fjc,3821,-29.525583,10
fjc,3821,17.774517,11
fjc,3821,31.625522,12
fjc,3821,53.099286,13
fjc,3822,-21.508895,1
fjc,3822,-60.258070,2
fjc,3822,-47.985401,3
fjc,3822,-53.532451,4
fjc,3822,-47.262991,5
fjc,3822,-21.346498,6
fjc,3822,103.640636,7
fjc,3822,107.480396,8
fjc,3822,-89.968484,9
fjc,3822,-29.535185,10
fjc,3822,17.778940,11
fjc,3822,31.619809,12
fjc,3822,53.100582,13
fjc,3823,-21.518207,1
fjc,3823,-60.272786,2
fjc,3823,-47.987050,3
fjc,3823,-53.540736,4
fjc,3823,-47.269000,5
fjc,3823,-21.351064,6
fjc,3823,103.663329,7
fjc,3823,107.483768,8
fjc,3823,-89.980557,9
fjc,3823,-29.527876,10
fjc,3823,17.781470,11
fjc,3823,31.625256,12
fjc,3823,53.110209,13
fjc,3824,-21.491065,1
fjc,3824,-60.228349,2
fjc,3824,-47.974030,3
fjc,3824,-53.513907,4
fjc,3824,-47.246589,5
fjc,3824,-21.336065,6
fjc,3824,103.595026,7
fjc,3824,107.462572,8
fjc,3824,-89.932180,9
fjc,3824,-29.545904,10
fjc,3824,17.769724,11
fjc,3824,31.597621,12
fjc,3824,53.077588,13
fjc,3825,-21.504928,1
fjc,3825,-60.252242,2
fjc,3825,-47.971613,3
fjc,3825,-53.524170,4
fjc,3825,-47.251200,5
fjc,3825,-21.342195,6
fjc,3825,103.624037,7
fjc,3825,107.463899,8
fjc,3825,-89.943943,9
fjc,3825,-29.534027,10
fjc,3825,17.772747,11
fjc,3825,31.604228,12
fjc,3825,53.089298,13
fjc,3826,-21.509774,1
fjc,3826,-60.267851,2
fjc,3826,-47.972605,3
fjc,3826,-53.530635,4
fjc,3826,-47.255777,5
fjc,3826,-21.345450,6
fjc,3826,103.658299,7
fjc,3826,107.472459,8
fjc,3826,-89.952092,9
fjc,3826,-29.533515,10
fjc,3826,17.777151,11
fjc,3826,31.602802,12
fjc,3826,53.096162,13
fjc,3827,-21.521184,1
fjc,3827,-60.289122,2
fjc,3827,-47.975953,3
fjc,3827,-53.539601,4
fjc,3827,-47.262563,5
fjc,3827,-21.351430,6
fjc,3827,103.686462,7
fjc,3827,107.480706,8
fjc,3827,-89.970034,9
fjc,3827,-29.524328,10
fjc,3827,17.781672,11
fjc,3827,31.613585,12
fjc,3827,53.108279,13
fjc,3828,-21.553592,1
fjc,3828,-60.347085,2
fjc,3828,-47.976154,3
fjc,3828,-53.566536,4
fjc,3828,-47.278468,5
fjc,3828,-21.367964,6
fjc,3828,103.773066,7
fjc,3828,107.493633,8
fjc,3828,-90.006932,9
fjc,3828,-29.499524,10
fjc,3828,17.792234,11
fjc,3828,31.629200,12
fjc,3828,53.140314,13
fjc,3829,-21.552830,1
fjc,3829,-60.341909,2
fjc,3829,-47.982695,3
fjc,3829,-53.568184,4
fjc,3829,-47.282738,5
fjc,3829,-21.368497,6
fjc,3829,103.766674,7
fjc,3829,107.497832,8
fjc,3829,-90.014770,9
fjc,3829,-29.501610,10
fjc,3829,17.793634,11
fjc,3829,31.636467,12
fjc,3829,53.142813,13
fjc,3830,-21.573891,1
fjc,3830,-60.383254,2
fjc,3830,-47.990662,3
fjc,3830,-53.589785,4
fjc,3830,-47.299247,5
fjc,3830,-21.380766,6
fjc,3830,103.833906,7
fjc,3830,107.517387,8
fjc,3830,-90.051372,9
fjc,3830,-29.489030,10
fjc,3830,17.804555,11
fjc,3830,31.654418,12
fjc,3830,53.168578,13
fjc,3831,-21.564499,1
fjc,3831,-60.360945,2
fjc,3831,-47.991943,3
fjc,3831,-53.582571,4
fjc,3831,-47.295579,5
fjc,3831,-21.375576,6
fjc,3831,103.798346,7
fjc,3831,107.511662,8
fjc,3831,-90.041547,9
fjc,3831,-29.496359,10
fjc,3831,17.800443,11
fjc,3831,31.653030,12
fjc,3831,53.159274,13
fjc,3832,-21.569843,1
fjc,3832,-60.368116,2
fjc,3832,-47.996410,3
fjc,3832,-53.587124,4
fjc,3832,-47.300374,5
fjc,3832,-21.378543,6
fjc,3832,103.806472,7
fjc,3832,107.517145,8
fjc,3832,-90.053745,9
fjc,3832,-29.492244,10
fjc,3832,17.802802,11
fjc,3832,31.662220,12
fjc,3832,53.165879,13
fjc,3833,-21.582453,1
fjc,3833,-60.388961,2
fjc,3833,-48.004395,3
fjc,3833,-53.599847,4
fjc,3833,-47.312070,5
fjc,3833,-21.385667,6
fjc,3833,103.840708,7
fjc,3833,107.529501,8
fjc,3833,-90.078714,9
fjc,3833,-29.484444,10
fjc,3833,17.808945,11
fjc,3833,31.676057,12
fjc,3833,53.181812,13
fjc,3834,-21.588273,1
fjc,3834,-60.398371,2
fjc,3834,-48.003357,3
fjc,3834,-53.604395,4
fjc,3834,-47.313985,5
fjc,3834,-21.388337,6
fjc,3834,103.853836,7
fjc,3834,107.530523,8
fjc,3834,-90.083432,9
fjc,3834,-29.480269,10
fjc,3834,17.810485,11
fjc,3834,31.678184,12
fjc,3834,53.186829,13
fjc,3835,-21.578255,1
fjc,3835,-60.379170,2
fjc,3835,-47.996837,3
fjc,3835,-53.591925,4
fjc,3835,-47.303039,5
fjc,3835,-21.381835,6
fjc,3835,103.816069,7
fjc,3835,107.518571,8
fjc,3835,-90.062131,9
fjc,3835,-29.484933,10
fjc,3835,17.804292,11
fjc,3835,31.669278,12
fjc,3835,53.172443,13
fjc,3836,-21.578806,1
fjc,3836,-60.374941,2
fjc,3836,-48.002033,3
fjc,3836,-53.593616,4
fjc,3836,-47.306683,5
fjc,3836,-21.382565,6
fjc,3836,103.808348,7
fjc,3836,107.520546,8
fjc,3836,-90.069537,9
fjc,3836,-29.484380,10
fjc,3836,17.804442,11
fjc,3836,31.676661,12
fjc,3836,53.175000,13
fjc,3837,-21.577983,1
fjc,3837,-60.373506,2
fjc,3837,-48.004814,3
fjc,3837,-53.594059,4
fjc,3837,-47.308428,5
fjc,3837,-21.382663,6
fjc,3837,103.807594,7
fjc,3837,107.523178,8
fjc,3837,-90.073313,9
fjc,3837,-29.485244,10
fjc,3837,17.804750,11
fjc,3837,31.679302,12
fjc,3837,53.175764,13
fjc,3838,-21.559485,1
fjc,3838,-60.341714,2
fjc,3838,-48.000422,3
fjc,3838,-53.576826,4
fjc,3838,-47.296178,5
fjc,3838,-21.372855,6
fjc,3838,103.761399,7
fjc,3838,107.512418,8
fjc,3838,-90.045169,9
fjc,3838,-29.499172,10
fjc,3838,17.798402,11
fjc,3838,31.663863,12
fjc,3838,53.155493,13
fjc,3839,-21.550380,1
fjc,3839,-60.326468,2
fjc,3839,-47.989070,3
fjc,3839,-53.565538,4
fjc,3839,-47.283782,5
fjc,3839,-21.366587,6
fjc,3839,103.733506,7
fjc,3839,107.496860,8
fjc,3839,-90.018613,9
fjc,3839,-29.502973,10
fjc,3839,17.791642,11
fjc,3839,31.647881,12
fjc,3839,53.140775,13
fjc,3840,-21.533296,1
fjc,3840,-60.287283,2
fjc,3840,-47.978207,3
fjc,3840,-53.544892,4
fjc,3840,-47.265772,5
fjc,3840,-21.355541,6
fjc,3840,103.655914,7
fjc,3840,107.471469,8
fjc,3840,-89.982759,9
fjc,3840,-29.508687,10
fjc,3840,17.778744,11
fjc,3840,31.635531,12
fjc,3840,53.116313,13
fjc,3841,-21.529323,1
fjc,3841,-60.287959,2
fjc,3841,-47.974478,3
fjc,3841,-53.542287,4
fjc,3841,-47.262728,5
fjc,3841,-21.353902,6
fjc,3841,103.667680,7
fjc,3841,107.471947,8
fjc,3841,-89.974086,9
fjc,3841,-29.513557,10
fjc,3841,17.779019,11
fjc,3841,31.623891,12
fjc,3841,53.112323,13
fjc,3842,-21.544935,1
fjc,3842,-60.315030,2
fjc,3842,-47.971001,3
fjc,3842,-53.553048,4
fjc,3842,-47.266883,5
fjc,3842,-21.361187,6
fjc,3842,103.698723,7
fjc,3842,107.472338,8
fjc,3842,-89.986828,9
fjc,3842,-29.498833,10
fjc,3842,17.782032,11
fjc,3842,31.631195,12
fjc,3842,53.125331,13
fjc,3843,-21.551930,1
fjc,3843,-60.317156,2
fjc,3843,-47.977034,3
fjc,3843,-53.556415,4
fjc,3843,-47.271605,5
fjc,3843,-21.364495,6
fjc,3843,103.686358,7
fjc,3843,107.473304,8
fjc,3843,-90.002252,9
fjc,3843,-29.489077,10
fjc,3843,17.782016,11
fjc,3843,31.648945,12
fjc,3843,53.132344,13
fjc,3844,-21.537559,1
fjc,3844,-60.286777,2
fjc,3844,-47.971690,3
fjc,3844,-53.541066,4
fjc,3844,-47.259874,5
fjc,3844,-21.355740,6
fjc,3844,103.634901,7
fjc,3844,107.459271,8
fjc,3844,-89.977064,9
fjc,3844,-29.497476,10
fjc,3844,17.774006,11
fjc,3844,31.638185,12
fjc,3844,53.114114,13
fjc,3845,-21.541553,1
fjc,3845,-60.303464,2
fjc,3845,-47.972638,3
fjc,3845,-53.546651,4
fjc,3845,-47.263881,5
fjc,3845,-21.359062,6
fjc,3845,103.670778,7
fjc,3845,107.468669,8
fjc,3845,-89.984973,9
fjc,3845,-29.497125,10
fjc,3845,17.778779,11
fjc,3845,31.636242,12
fjc,3845,53.120618,13
fjc,3846,-21.540323,1
fjc,3846,-60.302317,2
fjc,3846,-47.968563,3
fjc,3846,-53.544260,4
fjc,3846,-47.260272,5
fjc,3846,-21.357795,6
fjc,3846,103.666691,7
fjc,3846,107.464378,8
fjc,3846,-89.977684,9
fjc,3846,-29.497309,10
fjc,3846,17.777327,11
fjc,3846,31.631631,12
fjc,3846,53.117293,13
fjc,3847,-21.531089,1
fjc,3847,-60.286731,2
fjc,3847,-47.969593,3
fjc,3847,-53.537902,4
fjc,3847,-47.257167,5
fjc,3847,-21.353337,6
fjc,3847,103.649348,7
fjc,3847,107.463502,8
fjc,3847,-89.968466,9
fjc,3847,-29.506474,10
fjc,3847,17.775568,11
fjc,3847,31.625833,12
fjc,3847,53.109185,13
fjc,3848,-21.550284,1
fjc,3848,-60.327108,2
fjc,3848,-47.975552,3
fjc,3848,-53.557195,4
fjc,3848,-47.271389,5
fjc,3848,-21.364396,6
fjc,3848,103.714276,7
fjc,3848,107.481087,8
fjc,3848,-90.000525,9
fjc,3848,-29.494475,10
fjc,3848,17.785464,11
fjc,3848,31.640451,12
fjc,3848,53.132180,13
fjc,3849,-21.569216,1
fjc,3849,-60.352676,2
fjc,3849,-47.978076,3
fjc,3849,-53.570903,4
fjc,3849,-47.280403,5
fjc,3849,-21.373402,6
fjc,3849,103.739882,7
fjc,3849,107.484767,8
fjc,3849,-90.024531,9
fjc,3849,-29.476628,10
fjc,3849,17.789035,11
