Step,rnd,unique
82,0.875,1.000
82,0.750,1.000
82,0.667,1.000
82,0.778,1.000
82,0.889,2.000
82,0.857,1.000
82,0.778,2.000
82,0.875,3.000
82,0.750,5.000
82,1.000,1.000
82,0.625,1.000
82,0.667,1.000
82,0.875,1.000
82,0.778,2.000
82,0.889,2.000
82,0.875,1.000
82,0.750,2.000
82,0.889,1.000
82,0.700,2.000
82,0.875,2.000
82,0.714,1.000
82,0.714,1.000
82,1.000,4.000
82,0.500,2.000
82,0.778,1.000
82,0.875,1.000
82,0.750,1.000
82,0.900,1.000
82,1.000,2.000
82,0.625,1.000
82,0.875,1.000
82,0.875,1.000
82,0.778,1.000
82,1.000,1.000
82,0.500,1.000
82,0.875,2.000
82,0.750,2.000
82,1.000,4.000
82,0.750,2.000
82,0.667,2.000
82,0.556,1.000
82,0.778,3.000
82,0.750,1.000
82,0.667,1.000
82,0.500,2.000
82,1.000,5.000
82,0.556,1.000
82,1.000,1.000
82,0.750,1.000
82,0.889,2.000
82,0.857,4.000
82,0.714,1.000
82,0.625,1.000
82,0.625,1.000
82,0.750,2.000
82,0.857,2.000
82,1.000,4.000
82,0.667,2.000
82,0.750,1.000
82,0.750,2.000
82,0.800,5.000
82,0.667,1.000
82,0.667,3.000
82,0.750,2.000
82,0.889,1.000
82,0.667,1.000
82,0.625,1.000
82,0.714,1.000
82,0.900,3.000
82,0.625,1.000
82,0.700,1.000
82,0.800,3.000
82,0.875,2.000
82,0.667,1.000
82,0.778,2.000
82,0.750,1.000
82,0.875,1.000
82,0.778,1.000
82,0.889,1.000
82,0.889,1.000
82,0.500,1.000
82,0.889,2.000
82,0.556,1.000
82,0.889,3.000
82,0.700,1.000
82,0.700,2.000
82,0.778,2.000
82,0.900,3.000
82,0.800,1.000
82,0.889,2.000
82,0.750,1.000
82,0.875,2.000
82,1.000,1.000
82,0.500,2.000
82,0.625,1.000
82,0.625,1.000
82,0.600,2.000
82,0.600,1.000
82,0.556,1.000
82,0.625,2.000
82,0.750,2.000
82,0.889,1.000
82,0.750,1.000
82,0.857,1.000
82,1.000,1.000
82,0.800,3.000
82,0.750,2.000
82,0.714,1.000
82,0.750,1.000
82,0.500,1.000
82,0.750,1.000
82,0.778,2.000
82,0.875,2.000
82,0.667,1.000
82,0.778,2.000
82,0.714,1.000
82,0.857,1.000
82,0.700,2.000
82,0.700,2.000
82,0.500,1.000
82,0.778,2.000
82,0.778,1.000
82,0.667,1.000
82,0.778,1.000
82,0.889,2.000
82,0.875,4.000
82,0.778,2.000
82,0.667,3.000
82,0.750,1.000
82,0.875,1.000
82,0.875,2.000
82,0.444,1.000
82,0.778,2.000
82,0.700,1.000
82,0.625,1.000
82,1.000,1.000
82,0.778,2.000
82,0.900,4.000
82,0.875,6.000
82,0.556,1.000
82,0.600,2.000
82,0.600,1.000
82,0.667,1.000
82,0.889,4.000
82,0.889,2.000
82,0.625,1.000
82,1.000,1.000
82,0.667,2.000
82,1.000,1.000
82,0.500,2.000
82,0.889,4.000
82,1.000,2.000
82,0.714,1.000
82,0.875,2.000
82,0.667,1.000
82,1.000,5.000
82,0.875,2.000
82,0.571,1.000
82,1.000,2.000
82,0.889,1.000
82,0.714,1.000
82,0.889,2.000
82,0.625,1.000
82,0.600,1.000
82,0.800,3.000
82,0.857,1.000
82,0.778,2.000
82,0.778,3.000
82,1.000,2.000
82,1.000,1.000
82,0.750,1.000
82,0.750,2.000
82,1.000,2.000
82,1.000,1.000
82,0.875,2.000
82,0.750,1.000
82,0.900,1.000
82,1.000,1.000
82,0.778,1.000
82,0.875,1.000
82,0.600,2.000
82,0.667,2.000
82,0.875,2.000
82,0.900,2.000
82,1.000,4.000
82,0.800,1.000
82,0.875,1.000
82,0.700,2.000
82,0.625,4.000
82,0.700,2.000
82,0.667,1.000
82,0.889,3.000
82,0.667,1.000
82,0.889,3.000
82,0.667,1.000
82,0.750,2.000
82,0.500,4.000
82,0.500,1.000
82,0.667,1.000
82,0.778,2.000
82,0.625,1.000
82,1.000,5.000
82,0.889,2.000
82,0.875,3.000
82,0.800,5.000
82,0.625,1.000
82,0.778,1.000
82,0.625,2.000
82,0.889,2.000
82,0.889,2.000
82,0.778,3.000
82,0.889,3.000
82,0.833,2.000
82,0.778,2.000
82,0.875,2.000
82,0.625,1.000
82,0.571,1.000
82,0.700,1.000
82,0.556,1.000
82,0.750,1.000
82,1.000,3.000
82,0.875,2.000
82,0.889,1.000
82,0.778,2.000
82,1.000,8.000
82,0.625,2.000
82,0.778,2.000
82,0.875,2.000
82,0.700,1.000
82,0.857,1.000
82,0.889,1.000
82,0.778,2.000
82,0.875,4.000
82,0.750,1.000
82,1.000,2.000
82,0.750,1.000
82,0.750,1.000
82,0.750,3.000
82,0.600,1.000
83,0.500,1.000
83,0.778,2.000
83,0.667,1.000
83,0.889,2.000
83,0.889,2.000
83,0.889,4.000
83,0.714,1.000
83,0.857,1.000
83,1.000,3.000
83,0.750,2.000
83,0.889,1.000
83,0.778,2.000
83,1.000,1.000
83,0.889,3.000
83,0.889,2.000
83,0.667,1.000
83,0.889,3.000
83,0.778,2.000
83,0.778,2.000
83,0.750,2.000
83,0.857,1.000
83,0.714,2.000
83,0.625,1.000
83,1.000,3.000
83,0.625,2.000
83,0.875,3.000
83,0.625,2.000
83,0.571,1.000
83,0.667,1.000
83,0.875,1.000
83,0.750,2.000
83,0.889,2.000
83,0.857,1.000
83,0.875,2.000
83,0.750,2.000
83,0.667,1.000
83,0.778,2.000
83,1.000,3.000
83,0.778,2.000
83,1.000,1.000
83,0.875,5.000
83,0.714,2.000
83,0.750,1.000
83,0.667,2.000
83,0.556,1.000
83,0.778,1.000
83,0.778,4.000
83,0.667,1.000
83,1.000,1.000
83,0.625,1.000
83,0.778,1.000
83,1.000,1.000
83,0.889,4.000
83,0.778,2.000
83,0.800,5.000
83,1.000,2.000
83,0.750,2.000
83,0.857,3.000
83,1.000,3.000
83,0.889,2.000
83,0.875,4.000
83,0.750,1.000
83,0.750,2.000
83,0.857,1.000
83,1.000,3.000
83,0.667,3.000
83,0.778,2.000
83,0.857,3.000
83,0.667,1.000
83,0.667,2.000
83,0.600,2.000
83,0.875,1.000
83,0.667,1.000
83,0.750,2.000
83,0.889,1.000
83,0.889,1.000
83,0.900,4.000
83,0.750,2.000
83,0.714,1.000
83,0.750,1.000
83,0.800,2.000
83,0.750,1.000
83,0.889,2.000
83,0.714,1.000
83,0.900,3.000
83,1.000,1.000
83,0.875,2.000
83,0.750,2.000
83,0.750,1.000
83,0.875,3.000
83,0.889,4.000
83,0.556,2.000
83,0.778,1.000
83,0.750,2.000
83,0.714,1.000
83,1.000,4.000
83,0.625,1.000
83,0.875,1.000
83,0.778,2.000
83,0.800,2.000
83,0.667,1.000
83,0.500,2.000
83,0.857,1.000
83,0.750,2.000
83,0.778,2.000
83,0.714,3.000
83,0.889,2.000
83,0.875,1.000
83,0.778,1.000
83,0.778,4.000
83,1.000,2.000
83,0.667,1.000
83,0.778,5.000
83,0.625,1.000
83,0.750,3.000
83,0.750,2.000
83,0.625,2.000
83,0.857,1.000
83,0.750,1.000
83,0.800,2.000
83,0.778,2.000
83,0.667,3.000
83,0.667,2.000
83,0.750,2.000
83,0.556,1.000
83,0.714,1.000
83,0.750,2.000
83,0.900,3.000
83,0.500,2.000
83,0.875,2.000
83,0.778,2.000
83,0.667,1.000
83,0.667,1.000
83,0.750,1.000
83,0.900,2.000
83,0.444,2.000
83,0.750,1.000
83,0.889,1.000
83,0.625,4.000
83,0.857,1.000
83,0.875,2.000
83,0.889,2.000
83,0.875,1.000
83,0.556,1.000
83,0.875,3.000
83,0.889,1.000
83,0.778,1.000
83,0.700,3.000
83,0.750,1.000
83,0.667,1.000
83,0.778,1.000
83,0.778,1.000
83,0.625,1.000
83,1.000,2.000
83,0.625,1.000
83,0.778,4.000
83,0.667,2.000
83,0.750,1.000
83,1.000,4.000
83,0.500,1.000
83,0.889,2.000
83,0.778,4.000
83,0.778,2.000
83,0.667,3.000
83,0.875,1.000
83,0.889,2.000
83,0.889,2.000
83,1.000,1.000
83,0.750,2.000
83,0.857,1.000
83,0.556,1.000
83,0.778,2.000
83,0.600,2.000
83,0.625,1.000
83,1.000,1.000
83,0.625,1.000
83,0.900,3.000
83,1.000,1.000
83,1.000,3.000
83,0.667,1.000
83,0.875,3.000
83,0.600,2.000
83,0.889,1.000
83,0.857,2.000
83,0.778,1.000
83,0.600,1.000
83,0.625,1.000
83,1.000,1.000
83,0.778,2.000
83,0.778,2.000
83,0.750,2.000
83,0.778,2.000
83,0.750,1.000
83,0.750,1.000
83,1.000,1.000
83,0.800,3.000
83,1.000,1.000
83,0.778,1.000
83,0.889,2.000
83,0.625,3.000
83,0.875,1.000
83,0.857,3.000
83,0.889,1.000
83,0.625,1.000
83,0.778,2.000
83,0.625,2.000
83,0.750,1.000
83,0.875,1.000
83,0.889,3.000
83,0.625,1.000
83,0.778,1.000
83,0.889,2.000
83,0.667,1.000
83,0.875,3.000
83,0.857,1.000
83,0.833,1.000
83,0.500,2.000
83,1.000,3.000
83,0.857,1.000
83,0.875,3.000
83,0.800,3.000
83,0.778,2.000
83,0.800,3.000
83,0.750,3.000
83,0.750,2.000
83,0.889,3.000
83,0.667,3.000
83,0.714,1.000
83,0.778,2.000
83,0.750,1.000
83,0.556,2.000
83,0.778,4.000
83,0.667,1.000
83,0.571,1.000
83,0.778,3.000
83,0.800,4.000
83,0.875,1.000
83,0.889,2.000
83,0.800,3.000
83,0.889,2.000
83,0.667,2.000
83,0.889,2.000
83,0.889,2.000
83,0.667,1.000
83,1.000,4.000
83,1.000,1.000
83,0.889,3.000
83,0.875,4.000
83,0.889,3.000
83,0.700,3.000
83,0.875,2.000
83,0.900,1.000
83,0.857,2.000
83,1.000,2.000
83,0.875,3.000
83,0.857,1.000
83,0.714,4.000
83,0.875,2.000
83,0.889,2.000
83,0.900,4.000
83,0.875,1.000
83,0.750,1.000
83,0.667,2.000
83,0.750,1.000
83,0.889,2.000
83,0.857,1.000
83,0.889,2.000
83,0.875,3.000
83,0.714,2.000
83,1.000,2.000
83,0.625,1.000
83,0.667,2.000
83,0.875,1.000
83,0.750,2.000
83,1.000,2.000
83,1.000,1.000
83,0.750,2.000
83,1.000,1.000
83,0.700,2.000
83,0.750,3.000
83,0.667,1.000
83,0.571,1.000
83,0.875,1.000
83,0.500,2.000
83,0.778,1.000
83,0.750,1.000
83,0.750,1.000
83,0.889,1.000
83,1.000,2.000
83,0.500,1.000
83,0.875,3.000
83,0.750,1.000
83,0.778,1.000
83,0.875,1.000
83,0.625,1.000
83,0.857,2.000
83,0.750,3.000
83,0.875,4.000
83,0.714,2.000
83,0.625,2.000
83,0.667,3.000
83,0.778,3.000
83,0.750,1.000
83,0.625,1.000
83,0.444,2.000
83,1.000,5.000
83,0.556,1.000
83,0.889,1.000
83,0.750,1.000
83,0.889,2.000
83,0.714,3.000
83,0.714,1.000
83,0.500,1.000
83,0.750,1.000
83,0.750,3.000
83,1.000,2.000
83,1.000,5.000
83,0.778,2.000
83,0.750,1.000
83,0.625,2.000
83,0.667,1.000
83,0.778,1.000
83,0.778,2.000
83,0.714,2.000
83,0.889,1.000
83,0.667,1.000
83,0.625,1.000
83,0.857,3.000
83,0.900,2.000
83,0.750,1.000
83,0.700,1.000
83,0.889,5.000
83,1.000,2.000
83,0.833,1.000
83,0.667,1.000
83,0.750,1.000
83,0.875,1.000
83,0.778,1.000
83,0.889,1.000
83,0.875,1.000
83,0.625,1.000
83,0.889,2.000
83,0.625,1.000
83,0.875,2.000
83,0.900,2.000
83,0.700,3.000
83,0.889,2.000
83,0.800,2.000
83,0.800,1.000
83,0.889,2.000
83,0.875,1.000
83,0.750,2.000
83,1.000,1.000
83,0.500,1.000
83,0.625,1.000
83,0.625,1.000
83,0.600,2.000
83,0.556,1.000
83,0.625,1.000
83,0.625,1.000
83,0.875,2.000
83,0.875,1.000
83,0.625,1.000
83,0.857,1.000
83,1.000,1.000
83,0.800,3.000
83,0.750,3.000
83,0.714,1.000
83,0.750,1.000
83,0.500,1.000
83,0.875,1.000
83,0.778,2.000
83,0.750,2.000
83,0.778,1.000
83,0.889,2.000
83,0.857,2.000
83,0.857,1.000
83,0.600,2.000
83,0.800,3.000
83,0.500,2.000
83,0.889,2.000
83,0.750,2.000
83,0.667,1.000
83,0.667,1.000
83,0.889,2.000
83,0.857,4.000
83,0.778,2.000
83,0.778,3.000
83,0.750,1.000
83,0.750,1.000
83,0.875,2.000
83,0.667,2.000
83,0.889,2.000
83,0.778,1.000
83,0.750,1.000
83,1.000,1.000
83,0.667,2.000
83,0.900,3.000
83,0.875,4.000
83,0.667,1.000
83,0.556,2.000
83,0.556,1.000
83,0.778,1.000
83,0.889,5.000
83,0.875,1.000
83,0.750,1.000
83,1.000,1.000
83,0.667,2.000
83,1.000,1.000
83,0.625,1.000
83,1.000,2.000
83,1.000,1.000
83,0.857,2.000
83,0.857,1.000
83,0.778,3.000
83,1.000,3.000
83,0.875,2.000
83,0.571,1.000
83,1.000,2.000
83,0.875,2.000
83,0.714,1.000
83,0.875,2.000
83,0.750,1.000
83,0.700,1.000
83,0.800,4.000
83,1.000,1.000
83,0.667,2.000
83,0.889,3.000
83,1.000,2.000
83,1.000,1.000
83,0.625,1.000
83,0.714,2.000
83,1.000,2.000
83,1.000,1.000
83,0.857,2.000
83,0.714,1.000
83,0.889,1.000
83,1.000,1.000
83,0.667,1.000
83,0.750,1.000
83,0.600,2.000
83,0.667,1.000
83,0.875,2.000
83,0.889,2.000
83,1.000,3.000
83,0.778,1.000
83,0.750,1.000
83,0.667,1.000
83,0.750,2.000
83,0.700,2.000
83,0.778,1.000
83,0.889,3.000
83,0.778,1.000
83,0.889,2.000
83,0.667,1.000
83,0.625,1.000
83,0.444,2.000
83,0.625,1.000
83,0.556,1.000
83,0.750,2.000
83,0.500,1.000
83,1.000,3.000
83,0.778,2.000
83,0.875,3.000
83,0.900,6.000
83,0.571,1.000
83,0.750,1.000
83,0.750,1.000
83,0.889,2.000
83,0.889,2.000
83,0.889,3.000
83,0.889,4.000
83,1.000,1.000
83,0.778,2.000
83,0.750,2.000
83,0.750,1.000
83,0.714,1.000
83,0.778,1.000
83,0.556,1.000
83,0.750,1.000
83,0.875,2.000
83,0.875,1.000
83,0.875,1.000
83,0.667,2.000
83,1.000,9.000
83,0.625,3.000
83,0.778,1.000
83,0.750,2.000
83,0.667,1.000
83,0.857,1.000
83,0.889,1.000
83,0.875,3.000
83,0.875,4.000
83,0.875,1.000
83,1.000,1.000
83,0.714,1.000
83,0.714,1.000
83,0.750,3.000
83,0.500,1.000
84,0.625,1.000
84,0.750,1.000
84,0.778,1.000
84,0.889,2.000
84,0.778,2.000
84,0.889,4.000
84,0.857,1.000
84,0.714,1.000
84,1.000,2.000
84,0.750,2.000
84,0.875,1.000
84,0.778,2.000
84,0.875,1.000
84,1.000,3.000
84,0.889,2.000
84,0.750,1.000
84,0.778,2.000
84,0.889,2.000
84,0.875,2.000
84,0.750,2.000
84,0.857,1.000
84,0.571,2.000
84,0.500,1.000
84,1.000,2.000
84,0.750,2.000
84,0.875,3.000
84,0.625,1.000
84,0.714,1.000
84,0.778,1.000
84,0.857,1.000
84,0.625,2.000
84,0.889,2.000
84,0.857,1.000
84,0.750,2.000
84,0.750,1.000
84,0.667,1.000
84,0.667,2.000
84,1.000,2.000
84,0.778,2.000
84,0.833,1.000
84,0.875,5.000
84,0.857,2.000
84,0.625,1.000
84,0.778,3.000
84,0.556,1.000
84,0.778,1.000
84,0.778,3.000
84,0.778,1.000
84,0.889,1.000
84,0.750,1.000
84,0.778,2.000
84,1.000,1.000
84,1.000,4.000
84,0.778,2.000
84,0.889,4.000
84,1.000,3.000
84,0.750,2.000
84,0.857,2.000
84,1.000,3.000
84,0.778,2.000
84,0.750,3.000
84,0.625,1.000
84,0.750,2.000
84,0.857,1.000
84,1.000,3.000
84,0.667,4.000
84,0.889,2.000
84,0.857,3.000
84,0.833,1.000
84,0.625,2.000
84,0.556,2.000
84,0.875,1.000
84,0.778,1.000
84,0.750,2.000
84,0.889,1.000
84,0.889,1.000
84,0.900,4.000
84,0.750,2.000
84,0.571,1.000
84,0.714,1.000
84,0.800,2.000
84,0.750,1.000
84,1.000,2.000
84,0.857,1.000
84,0.800,3.000
84,1.000,1.000
84,0.875,2.000
84,0.625,1.000
84,0.750,1.000
84,1.000,3.000
84,0.889,4.000
84,0.667,2.000
84,0.778,1.000
84,0.714,1.000
84,0.571,1.000
84,0.889,3.000
84,0.750,1.000
84,0.750,1.000
84,0.889,2.000
84,0.778,2.000
84,0.778,1.000
84,0.500,2.000
84,0.833,1.000
84,0.875,2.000
84,0.889,2.000
84,0.714,3.000
84,0.875,2.000
84,0.875,1.000
84,0.750,1.000
84,0.667,3.000
84,1.000,2.000
84,0.667,1.000
84,0.778,3.000
84,0.750,1.000
84,0.625,2.000
84,0.714,2.000
84,0.750,1.000
84,0.714,1.000
84,0.750,1.000
84,0.700,2.000
84,0.778,1.000
84,0.778,3.000
84,0.889,2.000
84,0.714,2.000
84,0.667,1.000
84,0.667,1.000
84,0.625,2.000
84,0.900,4.000
84,0.750,2.000
84,0.857,3.000
84,0.750,1.000
84,0.500,1.000
84,0.778,1.000
84,0.875,1.000
84,0.800,2.000
84,0.556,1.000
84,0.714,1.000
84,1.000,2.000
84,0.625,3.000
84,0.714,1.000
84,0.875,2.000
84,0.778,2.000
84,0.875,1.000
84,0.556,1.000
84,0.875,3.000
84,0.778,1.000
84,0.750,1.000
84,0.667,3.000
84,0.875,1.000
84,0.625,1.000
84,0.778,2.000
84,0.778,1.000
84,0.750,1.000
84,0.875,2.000
84,0.625,1.000
84,0.667,3.000
84,0.625,3.000
84,0.875,1.000
84,1.000,3.000
84,0.625,3.000
84,0.778,2.000
84,0.778,4.000
84,0.889,2.000
84,0.778,3.000
84,0.875,1.000
84,0.889,2.000
84,0.889,2.000
84,1.000,1.000
84,0.750,2.000
84,0.857,1.000
84,0.556,1.000
84,0.875,2.000
84,0.600,2.000
84,0.750,2.000
84,1.000,1.000
84,0.750,1.000
84,0.900,4.000
84,1.000,1.000
84,1.000,3.000
84,0.667,1.000
84,0.875,4.000
84,0.700,3.000
84,0.889,1.000
84,0.857,2.000
84,0.778,1.000
84,0.700,1.000
84,0.571,1.000
84,0.875,1.000
84,0.750,2.000
84,0.778,2.000
84,0.875,2.000
84,0.778,2.000
84,0.750,1.000
84,0.750,1.000
84,1.000,2.000
84,0.800,2.000
84,1.000,1.000
84,0.778,1.000
84,0.778,2.000
84,0.625,2.000
84,0.875,1.000
84,0.857,3.000
84,0.778,2.000
84,0.750,1.000
84,0.778,2.000
84,0.625,2.000
84,0.714,2.000
84,1.000,1.000
84,0.875,1.000
84,0.625,1.000
84,0.778,1.000
84,0.778,2.000
84,0.667,1.000
84,0.875,4.000
84,0.857,2.000
84,0.833,1.000
84,0.625,3.000
84,1.000,2.000
84,1.000,1.000
84,0.875,3.000
84,0.778,3.000
84,0.778,1.000
84,0.778,3.000
84,0.750,4.000
84,0.750,2.000
84,0.889,2.000
84,0.556,2.000
84,0.714,1.000
84,0.778,2.000
84,0.625,1.000
84,0.667,2.000
84,0.750,4.000
84,0.667,1.000
84,0.714,1.000
84,0.778,3.000
84,0.900,3.000
84,0.857,1.000
84,0.778,3.000
84,0.900,3.000
84,0.889,2.000
84,0.778,2.000
84,0.875,2.000
84,0.875,1.000
84,0.667,1.000
84,1.000,4.000
84,1.000,1.000
84,0.778,1.000
84,0.857,3.000
84,0.778,3.000
84,0.700,3.000
84,0.857,2.000
84,0.889,2.000
84,0.833,1.000
84,1.000,2.000
84,0.857,2.000
84,0.857,1.000
84,0.857,3.000
84,0.875,2.000
84,0.778,2.000
84,0.800,5.000
84,0.875,1.000
84,0.875,1.000
84,0.778,1.000
84,0.714,1.000
84,0.875,3.000
84,1.000,1.000
84,0.889,1.000
84,1.000,3.000
84,0.857,2.000
84,1.000,2.000
84,0.625,1.000
84,0.625,2.000
84,0.750,1.000
84,0.750,2.000
84,1.000,2.000
84,1.000,1.000
84,0.625,2.000
84,1.000,1.000
84,0.800,2.000
84,0.750,1.000
84,0.667,1.000
84,0.714,1.000
84,0.875,1.000
84,0.500,2.000
84,0.667,1.000
84,0.625,1.000
84,0.750,1.000
84,0.875,1.000
84,1.000,2.000
84,0.625,1.000
84,0.875,2.000
84,0.750,2.000
84,0.750,1.000
84,0.857,1.000
84,0.750,1.000
84,0.857,2.000
84,0.875,3.000
84,0.875,3.000
84,0.714,2.000
84,0.750,2.000
84,0.556,2.000
84,0.667,3.000
84,0.714,1.000
84,0.625,1.000
84,0.444,2.000
84,1.000,4.000
84,0.444,1.000
84,1.000,1.000
84,0.750,1.000
84,0.889,2.000
84,0.714,4.000
84,0.857,1.000
84,0.571,1.000
84,0.625,1.000
84,0.750,2.000
84,1.000,2.000
84,0.875,5.000
84,0.750,1.000
84,0.875,1.000
84,0.750,2.000
84,0.667,1.000
84,0.750,1.000
84,0.778,3.000
84,0.571,1.000
84,0.778,1.000
84,0.778,1.000
84,0.625,1.000
84,0.857,3.000
84,0.889,2.000
84,0.714,1.000
84,0.600,1.000
84,0.889,3.000
84,1.000,1.000
84,0.667,1.000
84,0.778,2.000
84,0.750,1.000
84,0.750,1.000
84,0.778,1.000
84,0.875,1.000
84,1.000,1.000
84,0.625,1.000
84,1.000,2.000
84,0.750,2.000
84,0.875,2.000
84,0.800,2.000
84,0.778,2.000
84,0.778,1.000
84,0.778,3.000
84,0.900,1.000
84,0.778,2.000
84,0.875,1.000
84,0.750,2.000
84,0.857,1.000
84,0.625,2.000
84,0.750,1.000
84,0.750,1.000
84,0.500,1.000
84,0.500,1.000
84,0.500,1.000
84,0.625,1.000
84,0.750,2.000
84,0.875,1.000
84,0.625,1.000
84,0.857,1.000
84,1.000,1.000
84,0.800,3.000
84,0.750,3.000
84,0.833,2.000
84,0.750,1.000
84,0.500,1.000
84,0.875,1.000
84,0.778,2.000
84,0.750,2.000
84,0.875,1.000
84,0.778,2.000
84,0.857,1.000
84,0.833,1.000
84,0.700,2.000
84,0.800,3.000
84,0.750,2.000
84,0.778,2.000
84,0.750,2.000
84,0.667,2.000
84,0.778,1.000
84,0.889,2.000
84,0.857,3.000
84,0.750,1.000
84,0.778,3.000
84,0.750,1.000
84,0.714,1.000
84,1.000,2.000
84,0.625,2.000
84,1.000,2.000
84,0.750,1.000
84,0.875,1.000
84,1.000,1.000
84,0.625,1.000
84,0.900,3.000
84,1.000,5.000
84,0.625,1.000
84,0.556,2.000
84,0.444,1.000
84,0.778,1.000
84,0.778,3.000
84,0.875,2.000
84,0.875,1.000
84,1.000,1.000
84,0.750,1.000
84,1.000,2.000
84,0.625,2.000
84,0.889,2.000
84,0.857,1.000
84,0.857,2.000
84,0.857,1.000
84,0.667,4.000
84,1.000,5.000
84,0.750,2.000
84,0.571,1.000
84,1.000,2.000
84,0.875,1.000
84,0.714,1.000
84,1.000,2.000
84,0.625,1.000
84,0.600,1.000
84,0.778,4.000
84,0.857,1.000
84,0.667,2.000
84,0.889,3.000
84,0.875,2.000
84,1.000,1.000
84,0.625,1.000
84,0.857,2.000
84,1.000,3.000
84,1.000,1.000
84,1.000,2.000
84,0.857,1.000
84,0.889,1.000
84,0.875,1.000
84,0.750,1.000
84,0.625,1.000
84,0.600,2.000
84,0.667,1.000
84,0.875,2.000
84,0.875,1.000
84,1.000,3.000
84,0.778,1.000
84,0.750,1.000
84,0.778,1.000
84,0.750,3.000
84,0.889,2.000
84,0.778,1.000
84,0.889,2.000
84,0.778,1.000
84,0.889,2.000
84,0.750,1.000
84,0.500,1.000
84,0.556,2.000
84,0.625,2.000
84,0.556,1.000
84,0.875,2.000
84,0.625,1.000
84,0.875,2.000
84,0.778,2.000
84,0.857,2.000
84,1.000,5.000
84,0.714,1.000
84,0.750,1.000
84,0.625,1.000
84,0.875,2.000
84,0.889,2.000
84,1.000,5.000
84,0.889,3.000
84,0.833,2.000
84,0.667,2.000
84,0.750,2.000
84,0.750,1.000
84,0.571,1.000
84,0.889,1.000
84,0.667,1.000
84,0.750,1.000
84,0.857,2.000
84,0.857,1.000
84,0.875,1.000
84,0.556,2.000
84,1.000,8.000
84,0.625,2.000
84,0.750,1.000
84,0.714,2.000
84,0.667,1.000
84,0.714,1.000
84,0.875,1.000
84,0.750,2.000
84,0.875,6.000
84,1.000,1.000
84,0.875,1.000
84,0.857,1.000
84,0.714,1.000
84,0.750,2.000
84,0.500,1.000
85,0.750,1.000
85,0.875,2.000
85,0.778,1.000
85,0.778,3.000
85,0.778,2.000
85,0.889,4.000
85,0.833,1.000
85,0.857,1.000
85,1.000,2.000
85,0.750,2.000
85,0.875,1.000
85,0.778,2.000
85,0.875,1.000
85,0.889,2.000
85,0.778,2.000
85,0.750,1.000
85,0.750,2.000
85,0.889,1.000
85,0.875,2.000
85,0.714,2.000
85,0.857,1.000
85,0.571,1.000
85,0.625,1.000
85,1.000,3.000
85,0.750,2.000
85,0.875,3.000
85,0.625,2.000
85,0.571,1.000
85,0.778,2.000
85,1.000,1.000
85,0.750,2.000
85,0.889,2.000
85,0.833,1.000
85,0.714,1.000
85,0.714,1.000
85,0.625,1.000
85,0.667,2.000
85,1.000,2.000
85,0.889,2.000
85,0.667,1.000
85,0.857,4.000
85,0.833,2.000
85,0.750,1.000
85,0.889,3.000
85,0.667,2.000
85,0.778,1.000
85,0.889,3.000
85,0.750,1.000
85,0.875,1.000
85,0.750,1.000
85,0.778,2.000
85,1.000,1.000
85,1.000,2.000
85,0.889,2.000
85,0.889,4.000
85,1.000,3.000
85,0.750,2.000
85,0.857,2.000
85,1.000,2.000
85,0.778,1.000
85,0.750,4.000
85,0.571,1.000
85,0.571,1.000
85,0.857,1.000
85,0.875,2.000
85,0.778,3.000
85,0.778,2.000
85,1.000,2.000
85,0.667,1.000
85,0.750,2.000
85,0.500,2.000
85,0.875,1.000
85,0.750,1.000
85,0.625,1.000
85,0.889,1.000
85,0.875,1.000
85,0.889,5.000
85,0.750,2.000
85,0.714,1.000
85,0.667,1.000
85,0.778,2.000
85,0.875,1.000
85,1.000,1.000
85,1.000,1.000
85,0.800,2.000
85,1.000,1.000
85,0.875,2.000
85,0.750,1.000
85,0.875,1.000
85,1.000,3.000
85,0.889,3.000
85,0.556,2.000
85,0.778,1.000
85,0.571,1.000
85,0.714,1.000
85,1.000,4.000
85,0.875,1.000
85,0.875,1.000
85,0.889,2.000
85,0.750,2.000
85,0.667,1.000
85,0.625,2.000
85,1.000,1.000
85,0.875,2.000
85,0.875,2.000
85,0.571,3.000
85,0.857,2.000
85,0.875,1.000
85,0.714,1.000
85,0.667,3.000
85,0.889,1.000
85,0.778,1.000
85,0.778,3.000
85,0.750,1.000
85,0.625,1.000
85,0.714,2.000
85,0.875,1.000
85,0.667,1.000
85,0.875,1.000
85,0.700,2.000
85,0.778,2.000
85,0.750,2.000
85,0.889,2.000
85,0.857,2.000
85,0.667,1.000
85,0.833,1.000
85,0.625,2.000
85,0.900,4.000
85,0.625,2.000
85,0.857,3.000
85,0.750,1.000
85,0.667,1.000
85,0.889,1.000
85,0.857,1.000
85,0.889,2.000
85,0.556,1.000
85,0.857,1.000
85,1.000,2.000
85,0.625,2.000
85,0.857,1.000
85,0.875,2.000
85,0.750,2.000
85,0.875,1.000
85,0.667,1.000
85,1.000,3.000
85,0.778,1.000
85,0.750,1.000
85,0.889,4.000
85,0.875,1.000
85,0.750,1.000
85,0.778,2.000
85,0.778,1.000
85,0.750,1.000
85,1.000,2.000
85,0.625,1.000
85,0.778,4.000
85,0.625,3.000
85,0.857,1.000
85,0.889,3.000
85,0.750,3.000
85,0.778,2.000
85,0.778,2.000
