Problem,NrFeat,Model,Training.Rho,NTrain,Validation.Rho,NTest,Dimension,Track,Scaled,Prob,Validation.Acc,Training.Acc
f.rnd,1,1,32.68052,268,34.69587,177,10x10,OPT,FALSE,equal,64.36,64.62
f.rnd,1,10,18.69549,268,18.4966,177,10x10,OPT,FALSE,equal,63.73,63.64
f.rnd,1,11,18.69549,268,18.4966,177,10x10,OPT,FALSE,equal,62.64,62.71
f.rnd,1,12,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,57.82,57.85
f.rnd,1,13,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.47,63.59
f.rnd,1,14,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,57.82,57.85
f.rnd,1,15,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,55.12,55.86
f.rnd,1,16,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,59.93,61.12
f.rnd,1,2,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,51.38,51.5
f.rnd,1,3,18.69549,268,18.4966,177,10x10,OPT,FALSE,equal,63.73,63.65
f.rnd,1,4,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,63.61,64.67
f.rnd,1,5,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,59.89,60.3
f.rnd,1,6,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,50.9,50.62
f.rnd,1,7,24.59329,268,24.41112,177,10x10,OPT,FALSE,equal,61.19,61.37
f.rnd,1,8,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,63.61,64.67
f.rnd,1,9,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,63.61,64.67
f.rnd,16,1,23.2468,268,21.9389,177,10x10,OPT,FALSE,equal,75.53,75.92
f.rnd,2,1,34.71977,268,34.72174,177,10x10,OPT,FALSE,equal,64.61,65.08
f.rnd,2,10,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.82,63.64
f.rnd,2,100,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,61.75,62.72
f.rnd,2,101,18.2438,268,17.97709,177,10x10,OPT,FALSE,equal,64.99,65.19
f.rnd,2,102,18.43774,268,19.15111,177,10x10,OPT,FALSE,equal,63.91,64.35
f.rnd,2,103,27.99193,268,27.18029,177,10x10,OPT,FALSE,equal,58.4,58.77
f.rnd,2,104,25.61204,268,25.84386,177,10x10,OPT,FALSE,equal,61.57,62.38
f.rnd,2,105,27.99193,268,27.18029,177,10x10,OPT,FALSE,equal,58.4,58.77
f.rnd,2,106,25.82907,268,24.94088,177,10x10,OPT,FALSE,equal,66.82,67.02
f.rnd,2,107,26.7783,268,26.08001,177,10x10,OPT,FALSE,equal,60.99,62.28
f.rnd,2,108,24.42374,268,23.82827,177,10x10,OPT,FALSE,equal,66.45,66.96
f.rnd,2,109,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,62.61,63.92
f.rnd,2,11,29.6409,268,30.61954,177,10x10,OPT,FALSE,equal,64.88,65.05
f.rnd,2,110,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,62.57,63.64
f.rnd,2,111,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,61.81,62.8
f.rnd,2,112,25.24742,268,23.98202,177,10x10,OPT,FALSE,equal,63.27,64.48
f.rnd,2,113,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,62.61,63.92
f.rnd,2,114,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,60.8,62.05
f.rnd,2,115,24.38877,268,23.93118,177,10x10,OPT,FALSE,equal,66.45,66.96
f.rnd,2,116,24.08837,268,23.14323,177,10x10,OPT,FALSE,equal,65.75,66.52
f.rnd,2,117,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,60.1,60.94
f.rnd,2,118,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,61.55,62.71
f.rnd,2,119,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,60.1,60.94
f.rnd,2,12,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,51.41,51.91
f.rnd,2,120,25.6748,268,24.96116,177,10x10,OPT,FALSE,equal,60.9,61.67
f.rnd,2,13,17.30213,268,17.50376,177,10x10,OPT,FALSE,equal,64.18,64.15
f.rnd,2,14,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,62.87,64.23
f.rnd,2,15,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,60.66,61.43
f.rnd,2,16,23.65872,268,23.64573,177,10x10,OPT,FALSE,equal,69.24,69.59
f.rnd,2,17,28.7885,268,27.80167,177,10x10,OPT,FALSE,equal,63.02,63.72
f.rnd,2,18,23.65093,268,23.49787,177,10x10,OPT,FALSE,equal,69.42,69.42
f.rnd,2,19,24.49754,268,23.91201,177,10x10,OPT,FALSE,equal,62.97,63.78
f.rnd,2,2,34.71977,268,34.72174,177,10x10,OPT,FALSE,equal,64.61,65.08
f.rnd,2,20,28.83078,268,27.82063,177,10x10,OPT,FALSE,equal,63.03,63.72
f.rnd,2,21,25.42444,268,24.1661,177,10x10,OPT,FALSE,equal,63,63.33
f.rnd,2,22,21.06865,268,21.04383,177,10x10,OPT,FALSE,equal,69.76,69.89
f.rnd,2,23,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,64.8,65.9
f.rnd,2,24,17.73953,268,17.84556,177,10x10,OPT,FALSE,equal,70.18,70.71
f.rnd,2,25,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,63.61,64.67
f.rnd,2,26,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.82,63.64
f.rnd,2,27,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,62.87,64.23
f.rnd,2,28,24.49754,268,23.91201,177,10x10,OPT,FALSE,equal,62.97,63.78
f.rnd,2,29,21.84876,268,22.40935,177,10x10,OPT,FALSE,equal,68.15,68.3
f.rnd,2,3,34.71977,268,34.72174,177,10x10,OPT,FALSE,equal,64.61,65.08
f.rnd,2,30,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,64.34,65.5
f.rnd,2,31,17.65497,268,17.73587,177,10x10,OPT,FALSE,equal,67.95,68.32
f.rnd,2,32,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,66.17,66.85
f.rnd,2,33,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,61.24,61.87
f.rnd,2,34,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,62.28,63.63
f.rnd,2,35,24.44935,268,24.01519,177,10x10,OPT,FALSE,equal,62.93,63.68
f.rnd,2,36,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,66.17,66.85
f.rnd,2,37,34.32831,268,34.5032,177,10x10,OPT,FALSE,equal,64.63,65.1
f.rnd,2,38,33.74613,268,34.5437,177,10x10,OPT,FALSE,equal,64.53,65
f.rnd,2,39,18.69549,268,18.4966,177,10x10,OPT,FALSE,equal,63.73,63.65
f.rnd,2,4,21.06865,268,21.04383,177,10x10,OPT,FALSE,equal,69.76,69.89
f.rnd,2,40,17.73953,268,17.84556,177,10x10,OPT,FALSE,equal,70.18,70.7
f.rnd,2,41,27.97139,268,28.05087,177,10x10,OPT,FALSE,equal,69.69,69.83
f.rnd,2,42,17.30763,268,17.53648,177,10x10,OPT,FALSE,equal,64.16,64.14
f.rnd,2,43,23.84289,268,23.46998,177,10x10,OPT,FALSE,equal,69.41,69.42
f.rnd,2,44,17.73953,268,17.84556,177,10x10,OPT,FALSE,equal,70.18,70.7
f.rnd,2,45,17.80096,268,17.96067,177,10x10,OPT,FALSE,equal,67.84,68.21
f.rnd,2,46,35.70749,268,36.78169,177,10x10,OPT,FALSE,equal,64.62,65.17
f.rnd,2,47,27.35365,268,27.36728,177,10x10,OPT,FALSE,equal,63.74,63.88
f.rnd,2,48,18.69549,268,18.4966,177,10x10,OPT,FALSE,equal,63.73,63.65
f.rnd,2,49,18.34432,268,19.23162,177,10x10,OPT,FALSE,equal,69.34,69.9
f.rnd,2,5,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,64.8,65.9
f.rnd,2,50,19.91621,268,20.62296,177,10x10,OPT,FALSE,equal,69.07,69.27
f.rnd,2,51,17.1697,268,17.77351,177,10x10,OPT,FALSE,equal,62.86,62.89
f.rnd,2,52,20.66025,268,20.70228,177,10x10,OPT,FALSE,equal,68.7,68.73
f.rnd,2,53,18.34432,268,19.23162,177,10x10,OPT,FALSE,equal,69.34,69.9
f.rnd,2,54,18.9192,268,19.32497,177,10x10,OPT,FALSE,equal,67.19,67.7
f.rnd,2,55,18.69549,268,18.4966,177,10x10,OPT,FALSE,equal,63.73,63.64
f.rnd,2,56,30.18487,268,30.34286,177,10x10,OPT,FALSE,equal,66.61,66.88
f.rnd,2,57,38.98252,268,39.0593,177,10x10,OPT,FALSE,equal,57.09,56.95
f.rnd,2,58,27.20266,268,27.40774,177,10x10,OPT,FALSE,equal,66.54,66.65
f.rnd,2,59,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.5,63.41
f.rnd,2,6,17.73953,268,17.84556,177,10x10,OPT,FALSE,equal,70.18,70.71
f.rnd,2,60,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,60.51,61.05
f.rnd,2,61,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,56.1,56.26
f.rnd,2,62,24.59329,268,24.4194,177,10x10,OPT,FALSE,equal,60.76,61.45
f.rnd,2,63,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.5,63.41
f.rnd,2,64,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,61.5,62.37
f.rnd,2,65,27.0417,268,27.54648,177,10x10,OPT,FALSE,equal,66.51,66.63
f.rnd,2,66,29.81871,268,30.282,177,10x10,OPT,FALSE,equal,65.93,66.03
f.rnd,2,67,22.64657,268,22.14585,177,10x10,OPT,FALSE,equal,68.07,68.79
f.rnd,2,68,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,64.12,65.32
f.rnd,2,69,21.06634,268,21.51223,177,10x10,OPT,FALSE,equal,68.58,69.1
f.rnd,2,7,22.36884,268,22.23205,177,10x10,OPT,FALSE,equal,68.36,68.7
f.rnd,2,70,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,64.71,65.84
f.rnd,2,71,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.33,63.21
f.rnd,2,72,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,61.66,62.64
f.rnd,2,73,24.51643,268,24.01785,177,10x10,OPT,FALSE,equal,62.79,63.79
f.rnd,2,74,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,64.71,65.84
f.rnd,2,75,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.47,63.6
f.rnd,2,76,21.00724,268,21.53159,177,10x10,OPT,FALSE,equal,68.58,69.1
f.rnd,2,77,19.62222,268,20.35647,177,10x10,OPT,FALSE,equal,67.87,68.54
f.rnd,2,78,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.07,63.18
f.rnd,2,79,30.18487,268,30.34286,177,10x10,OPT,FALSE,equal,66.61,66.88
f.rnd,2,8,28.7885,268,27.80167,177,10x10,OPT,FALSE,equal,63.02,63.72
f.rnd,2,80,38.98252,268,39.0593,177,10x10,OPT,FALSE,equal,57.09,56.95
f.rnd,2,81,27.20266,268,27.40774,177,10x10,OPT,FALSE,equal,66.54,66.65
f.rnd,2,82,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.5,63.41
f.rnd,2,83,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,60.51,61.05
f.rnd,2,84,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,56.1,56.26
f.rnd,2,85,24.59329,268,24.4194,177,10x10,OPT,FALSE,equal,60.76,61.45
f.rnd,2,86,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.5,63.41
f.rnd,2,87,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,61.5,62.37
f.rnd,2,88,27.0417,268,27.54648,177,10x10,OPT,FALSE,equal,66.51,66.63
f.rnd,2,89,29.81871,268,30.282,177,10x10,OPT,FALSE,equal,65.93,66.03
f.rnd,2,9,27.97421,268,28.02728,177,10x10,OPT,FALSE,equal,69.73,69.86
f.rnd,2,90,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,57.82,57.85
f.rnd,2,91,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.07,63.18
f.rnd,2,92,25.4096,268,25.96731,177,10x10,OPT,FALSE,equal,66.45,66.32
f.rnd,2,93,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,55.07,56.22
f.rnd,2,94,18.2438,268,17.97709,177,10x10,OPT,FALSE,equal,64.99,65.2
f.rnd,2,95,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,65.19,65.46
f.rnd,2,96,24.56948,268,24.08842,177,10x10,OPT,FALSE,equal,59.85,60.23
f.rnd,2,97,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,54.09,54.8
f.rnd,2,98,24.62903,268,24.52368,177,10x10,OPT,FALSE,equal,61.41,61.7
f.rnd,2,99,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,65.19,65.46
f.rnd,3,1,34.71977,268,34.72174,177,10x10,OPT,FALSE,equal,64.61,65.08
f.rnd,3,10,23.45116,268,23.84626,177,10x10,OPT,FALSE,equal,71.17,71.58
f.rnd,3,100,30.72589,268,31.54109,177,10x10,OPT,FALSE,equal,69.45,69.83
f.rnd,3,101,31.21429,268,31.94447,177,10x10,OPT,FALSE,equal,69.42,69.81
f.rnd,3,102,23.74533,268,23.46577,177,10x10,OPT,FALSE,equal,69.42,69.42
f.rnd,3,103,19.75505,268,20.15118,177,10x10,OPT,FALSE,equal,71.14,71.4
f.rnd,3,104,31.21727,268,31.94447,177,10x10,OPT,FALSE,equal,69.41,69.81
f.rnd,3,105,24.24349,268,24.48319,177,10x10,OPT,FALSE,equal,69.37,69.32
f.rnd,3,106,26.53271,268,27.93055,177,10x10,OPT,FALSE,equal,70.22,70.65
f.rnd,3,107,26.62834,268,27.63157,177,10x10,OPT,FALSE,equal,70.25,70.66
f.rnd,3,108,17.73953,268,17.84556,177,10x10,OPT,FALSE,equal,70.18,70.71
f.rnd,3,109,17.73953,268,17.84556,177,10x10,OPT,FALSE,equal,70.18,70.7
f.rnd,3,11,33.43559,268,32.91934,177,10x10,OPT,FALSE,equal,65.29,65.51
f.rnd,3,110,23.1504,268,23.45057,177,10x10,OPT,FALSE,equal,71.22,71.53
f.rnd,3,111,17.83639,268,18.07398,177,10x10,OPT,FALSE,equal,70.2,70.78
f.rnd,3,112,19.75505,268,20.15118,177,10x10,OPT,FALSE,equal,71.14,71.4
f.rnd,3,113,29.80195,268,29.98807,177,10x10,OPT,FALSE,equal,68.18,68.54
f.rnd,3,114,29.6867,268,30.27665,177,10x10,OPT,FALSE,equal,68.16,68.5
f.rnd,3,115,17.65497,268,17.73587,177,10x10,OPT,FALSE,equal,67.95,68.33
f.rnd,3,116,16.71943,268,17.36321,177,10x10,OPT,FALSE,equal,74.47,74.89
f.rnd,3,117,26.80048,268,27.00459,177,10x10,OPT,FALSE,equal,69.8,70.17
f.rnd,3,118,17.41865,268,17.88485,177,10x10,OPT,FALSE,equal,67.88,68.32
f.rnd,3,119,22.58435,268,22.31729,177,10x10,OPT,FALSE,equal,69.5,69.85
f.rnd,3,12,33.43559,268,32.91934,177,10x10,OPT,FALSE,equal,65.29,65.51
f.rnd,3,120,16.71943,268,17.36321,177,10x10,OPT,FALSE,equal,74.47,74.89
f.rnd,3,121,33.59687,268,34.21312,177,10x10,OPT,FALSE,equal,64.54,65.03
f.rnd,3,122,33.6238,268,34.42774,177,10x10,OPT,FALSE,equal,64.55,65.05
f.rnd,3,123,33.59687,268,34.21312,177,10x10,OPT,FALSE,equal,64.54,65.03
f.rnd,3,124,19.97763,268,20.04149,177,10x10,OPT,FALSE,equal,70.12,70.42
f.rnd,3,125,19.4961,268,20.39116,177,10x10,OPT,FALSE,equal,69.19,69.67
f.rnd,3,126,17.77393,268,17.96686,177,10x10,OPT,FALSE,equal,70.23,70.74
f.rnd,3,127,21.2951,268,21.49746,177,10x10,OPT,FALSE,equal,69.32,69.62
f.rnd,3,128,20.60681,268,21.22501,177,10x10,OPT,FALSE,equal,69.04,69.1
f.rnd,3,129,28.5429,268,28.21982,177,10x10,OPT,FALSE,equal,69.69,69.89
f.rnd,3,13,33.43559,268,32.91934,177,10x10,OPT,FALSE,equal,65.29,65.51
f.rnd,3,130,18.76099,268,19.51687,177,10x10,OPT,FALSE,equal,70.01,70.66
f.rnd,3,131,33.70858,268,34.25734,177,10x10,OPT,FALSE,equal,65.31,65.49
f.rnd,3,132,26.6896,268,26.58203,177,10x10,OPT,FALSE,equal,63.82,64.11
f.rnd,3,133,17.21568,268,16.88926,177,10x10,OPT,FALSE,equal,64.22,64.18
f.rnd,3,134,18.37077,268,19.23503,177,10x10,OPT,FALSE,equal,69.32,69.9
f.rnd,3,135,22.30258,268,21.38886,177,10x10,OPT,FALSE,equal,69.02,69.29
f.rnd,3,136,23.95872,268,24.25079,177,10x10,OPT,FALSE,equal,69.53,69.84
f.rnd,3,137,20.60681,268,21.22501,177,10x10,OPT,FALSE,equal,69.04,69.1
f.rnd,3,138,23.79502,268,23.59726,177,10x10,OPT,FALSE,equal,69.42,69.42
f.rnd,3,139,18.13819,268,18.81835,177,10x10,OPT,FALSE,equal,69.92,70.55
f.rnd,3,14,20.60719,268,20.52349,177,10x10,OPT,FALSE,equal,69.76,70.02
f.rnd,3,140,20.44448,268,20.9802,177,10x10,OPT,FALSE,equal,69.08,69.12
f.rnd,3,141,22.39997,268,21.16378,177,10x10,OPT,FALSE,equal,68.67,68.89
f.rnd,3,142,19.97763,268,20.04149,177,10x10,OPT,FALSE,equal,70.12,70.42
f.rnd,3,143,19.4961,268,20.39116,177,10x10,OPT,FALSE,equal,69.19,69.67
f.rnd,3,144,17.77393,268,17.96686,177,10x10,OPT,FALSE,equal,70.23,70.74
f.rnd,3,145,18.34432,268,19.23162,177,10x10,OPT,FALSE,equal,69.34,69.9
f.rnd,3,146,18.76099,268,19.51687,177,10x10,OPT,FALSE,equal,70.01,70.66
f.rnd,3,147,18.37077,268,19.23503,177,10x10,OPT,FALSE,equal,69.32,69.9
f.rnd,3,148,18.13819,268,18.81835,177,10x10,OPT,FALSE,equal,69.92,70.55
f.rnd,3,149,24.64197,268,25.37903,177,10x10,OPT,FALSE,equal,68.13,68.52
f.rnd,3,15,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,63.74,65.2
f.rnd,3,150,19.45676,268,20.39743,177,10x10,OPT,FALSE,equal,67.3,67.75
f.rnd,3,151,17.71435,268,17.92071,177,10x10,OPT,FALSE,equal,67.94,68.28
f.rnd,3,152,24.67044,268,24.58716,177,10x10,OPT,FALSE,equal,72.96,73.59
f.rnd,3,153,19.42258,268,20.06072,177,10x10,OPT,FALSE,equal,69.11,69.45
f.rnd,3,154,18.8111,268,19.48638,177,10x10,OPT,FALSE,equal,67.08,67.68
f.rnd,3,155,20.28289,268,20.32097,177,10x10,OPT,FALSE,equal,68.84,69.2
f.rnd,3,156,24.67044,268,24.58716,177,10x10,OPT,FALSE,equal,72.96,73.59
f.rnd,3,157,33.48274,268,34.38485,177,10x10,OPT,FALSE,equal,64.55,65.04
f.rnd,3,158,33.50449,268,34.24913,177,10x10,OPT,FALSE,equal,64.44,64.93
f.rnd,3,159,18.69549,268,18.4966,177,10x10,OPT,FALSE,equal,63.73,63.65
f.rnd,3,16,17.80748,268,18.04972,177,10x10,OPT,FALSE,equal,70.2,70.78
f.rnd,3,160,17.77393,268,17.96686,177,10x10,OPT,FALSE,equal,70.23,70.73
f.rnd,3,161,28.84738,268,28.01983,177,10x10,OPT,FALSE,equal,69.63,69.84
f.rnd,3,162,17.18538,268,16.8749,177,10x10,OPT,FALSE,equal,64.2,64.17
f.rnd,3,163,23.55554,268,23.69465,177,10x10,OPT,FALSE,equal,69.41,69.42
f.rnd,3,164,17.77393,268,17.96686,177,10x10,OPT,FALSE,equal,70.23,70.73
f.rnd,3,165,17.71435,268,17.92071,177,10x10,OPT,FALSE,equal,67.95,68.28
f.rnd,3,166,35.53795,268,36.83936,177,10x10,OPT,FALSE,equal,67.06,67.36
f.rnd,3,167,35.62752,268,36.8365,177,10x10,OPT,FALSE,equal,67.06,67.37
f.rnd,3,168,35.53795,268,36.83936,177,10x10,OPT,FALSE,equal,67.06,67.36
f.rnd,3,169,21.06367,268,21.37387,177,10x10,OPT,FALSE,equal,69.64,69.85
f.rnd,3,17,22.19129,268,22.08459,177,10x10,OPT,FALSE,equal,68.43,68.75
f.rnd,3,170,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,64.59,65.79
f.rnd,3,171,20.03813,268,20.60859,177,10x10,OPT,FALSE,equal,70.02,70.57
f.rnd,3,172,22.21404,268,22.27395,177,10x10,OPT,FALSE,equal,68.99,69.14
f.rnd,3,173,31.75357,268,31.49397,177,10x10,OPT,FALSE,equal,62.77,63.07
f.rnd,3,174,30.50263,268,30.2253,177,10x10,OPT,FALSE,equal,69.93,70.19
f.rnd,3,175,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.5,63.18
f.rnd,3,176,28.80443,268,28.79251,177,10x10,OPT,FALSE,equal,67.11,67.19
f.rnd,3,177,37.04402,268,37.14325,177,10x10,OPT,FALSE,equal,56.59,56.95
f.rnd,3,178,26.14952,268,25.15584,177,10x10,OPT,FALSE,equal,66.97,66.96
f.rnd,3,179,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,62.25,63.42
f.rnd,3,18,27.49882,268,26.80568,177,10x10,OPT,FALSE,equal,63.64,64.17
f.rnd,3,180,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,60.63,61.31
f.rnd,3,181,23.41478,268,22.90648,177,10x10,OPT,FALSE,equal,69.71,69.85
f.rnd,3,182,31.77083,268,31.3865,177,10x10,OPT,FALSE,equal,62.78,63.08
f.rnd,3,183,27.20924,268,26.95717,177,10x10,OPT,FALSE,equal,69.42,69.79
f.rnd,3,184,24.5152,268,23.91201,177,10x10,OPT,FALSE,equal,62.94,63.62
f.rnd,3,185,31.77083,268,31.3865,177,10x10,OPT,FALSE,equal,62.78,63.08
f.rnd,3,186,25.40736,268,24.13949,177,10x10,OPT,FALSE,equal,61.49,62.2
f.rnd,3,187,21.06367,268,21.37387,177,10x10,OPT,FALSE,equal,69.64,69.85
f.rnd,3,188,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,64.59,65.79
f.rnd,3,189,20.03813,268,20.60859,177,10x10,OPT,FALSE,equal,70.02,70.57
f.rnd,3,19,27.67121,268,28.04774,177,10x10,OPT,FALSE,equal,69.69,69.9
f.rnd,3,190,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.51,63.46
f.rnd,3,191,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.5,63.18
f.rnd,3,192,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,62.25,63.42
f.rnd,3,193,24.5152,268,23.91201,177,10x10,OPT,FALSE,equal,62.94,63.62
f.rnd,3,194,22.35785,268,22.57322,177,10x10,OPT,FALSE,equal,68.28,68.44
f.rnd,3,195,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,63.26,64.41
f.rnd,3,196,22.80666,268,23.38565,177,10x10,OPT,FALSE,equal,67.95,68.2
f.rnd,3,197,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,65.23,65.76
f.rnd,3,198,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,60.78,61.69
f.rnd,3,199,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,60.76,61.93
f.rnd,3,2,26.34406,268,28.01253,177,10x10,OPT,FALSE,equal,70.22,70.67
f.rnd,3,20,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,63,64.18
f.rnd,3,200,24.66943,268,24.36323,177,10x10,OPT,FALSE,equal,60.8,61.49
f.rnd,3,201,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,65.23,65.76
f.rnd,3,202,35.991,268,37.0996,177,10x10,OPT,FALSE,equal,67.05,67.36
f.rnd,3,203,34.28825,268,35.16545,177,10x10,OPT,FALSE,equal,67.02,67.25
f.rnd,3,204,27.11448,268,27.36826,177,10x10,OPT,FALSE,equal,66.54,66.65
f.rnd,3,205,20.37531,268,20.64376,177,10x10,OPT,FALSE,equal,70.01,70.49
f.rnd,3,206,30.15343,268,30.39451,177,10x10,OPT,FALSE,equal,69.88,70.14
f.rnd,3,207,25.98524,268,25.3431,177,10x10,OPT,FALSE,equal,66.93,66.93
f.rnd,3,208,27.38269,268,26.93822,177,10x10,OPT,FALSE,equal,69.42,69.78
f.rnd,3,209,20.37531,268,20.64376,177,10x10,OPT,FALSE,equal,70.01,70.49
f.rnd,3,21,30.65691,268,31.05151,177,10x10,OPT,FALSE,equal,69.44,69.84
f.rnd,3,210,22.8956,268,23.30155,177,10x10,OPT,FALSE,equal,67.95,68.2
f.rnd,3,211,33.15033,268,32.75422,177,10x10,OPT,FALSE,equal,67.19,67.49
f.rnd,3,212,20.82089,268,21.56119,177,10x10,OPT,FALSE,equal,66.32,66.6
f.rnd,3,213,26.72878,268,27.52926,177,10x10,OPT,FALSE,equal,66.51,66.6
f.rnd,3,214,18.64039,268,19.50697,177,10x10,OPT,FALSE,equal,69.2,69.82
f.rnd,3,215,20.02893,268,20.75563,177,10x10,OPT,FALSE,equal,69.12,69.39
f.rnd,3,216,29.04218,268,28.25427,177,10x10,OPT,FALSE,equal,66.24,66.21
f.rnd,3,217,22.92419,268,22.78377,177,10x10,OPT,FALSE,equal,68.86,69.09
f.rnd,3,218,18.64039,268,19.50697,177,10x10,OPT,FALSE,equal,69.2,69.82
f.rnd,3,219,23.18676,268,23.47142,177,10x10,OPT,FALSE,equal,67.17,67.75
f.rnd,3,22,30.6924,268,31.30708,177,10x10,OPT,FALSE,equal,69.47,69.82
f.rnd,3,220,26.5998,268,27.96996,177,10x10,OPT,FALSE,equal,66.5,66.6
f.rnd,3,221,29.87568,268,29.82018,177,10x10,OPT,FALSE,equal,68.67,69.36
f.rnd,3,222,29.87285,268,29.77437,177,10x10,OPT,FALSE,equal,68.67,69.35
f.rnd,3,223,29.87221,268,29.8174,177,10x10,OPT,FALSE,equal,68.68,69.35
f.rnd,3,224,21.45353,268,21.65587,177,10x10,OPT,FALSE,equal,69.9,70.09
f.rnd,3,225,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,64.79,65.89
f.rnd,3,226,17.1761,268,17.74598,177,10x10,OPT,FALSE,equal,70.32,70.76
f.rnd,3,227,21.74016,268,21.19127,177,10x10,OPT,FALSE,equal,69.04,69.44
f.rnd,3,228,27.78075,268,27.27091,177,10x10,OPT,FALSE,equal,64.08,64.94
f.rnd,3,229,27.52235,268,27.90501,177,10x10,OPT,FALSE,equal,70.15,70.5
f.rnd,3,23,30.75138,268,31.16754,177,10x10,OPT,FALSE,equal,69.44,69.84
f.rnd,3,230,24.45265,268,23.95524,177,10x10,OPT,FALSE,equal,62.66,63.47
f.rnd,3,231,22.29609,268,22.08731,177,10x10,OPT,FALSE,equal,68.24,68.84
f.rnd,3,232,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,62.63,63.91
f.rnd,3,233,21.04419,268,21.49754,177,10x10,OPT,FALSE,equal,68.58,69.08
f.rnd,3,234,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,62.85,64.29
f.rnd,3,235,25.23674,268,23.97709,177,10x10,OPT,FALSE,equal,62.48,63.49
f.rnd,3,236,21.35412,268,21.32886,177,10x10,OPT,FALSE,equal,69.57,70.1
